epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.03254064546898008,100,0,3,0.03,2,98,-1226.4199999999994,0.001,3.0893430709838867
1,0.05415902212262154,100,0,0,0.0,2,98,-1266.3899999999996,0.001,6.7208051681518555
2,0.05416133459657431,100,0,0,0.0,10,90,-1267.1199999999997,0.001,9.848903179168701
3,0.05416156105697155,100,0,0,0.0,9,91,-1264.6599999999994,0.001,12.919235467910767
4,0.05416406478732824,100,0,0,0.0,8,92,-1264.4599999999996,0.001,16.446725130081177
5,0.05415961779654026,100,0,0,0.0,5,95,-1266.4899999999996,0.001,19.91970920562744
6,0.054164153411984446,100,0,0,0.0,5,95,-1264.9299999999994,0.001,22.95770764350891
7,0.05416239939630032,100,0,0,0.0,6,94,-1266.0199999999995,0.001,25.991554021835327
8,0.054161726273596285,100,0,0,0.0,13,87,-1264.4099999999994,0.001,29.68115782737732
9,0.05416355326771736,100,0,0,0.0,2,98,-1266.05,0.001,32.92802810668945
10,0.05416240282356739,100,0,0,0.0,13,87,-1265.6799999999992,0.001,36.11834239959717
11,0.054163488075137135,100,0,0,0.0,13,87,-1266.3499999999995,0.001,39.214757442474365
12,0.05416030578315258,100,0,0,0.0,12,88,-1265.8899999999994,0.001,43.07922601699829
13,0.05416264403611422,100,0,0,0.0,9,91,-1266.9399999999996,0.001,46.12767028808594
14,0.05416314039379358,100,0,0,0.0,2,98,-1266.0099999999995,0.001,49.23937463760376
15,0.05416182391345501,100,0,0,0.0,8,92,-1266.2699999999995,0.001,52.546107053756714
16,0.05416349146515131,100,0,0,0.0,6,94,-1264.5399999999995,0.001,56.31880331039429
17,0.054162233509123324,100,0,0,0.0,9,91,-1266.0099999999993,0.001,59.54336500167847
18,0.054161477014422414,100,0,0,0.0,9,91,-1266.5500000000002,0.001,62.620890855789185
19,0.054163590371608734,100,0,0,0.0,9,91,-1265.7299999999998,0.001,66.18760538101196
20,0.05416164629161358,100,0,0,0.0,2,98,-1265.7599999999998,0.001,69.56344699859619
21,0.05416218526661396,100,0,0,0.0,9,91,-1264.0299999999993,0.001,72.67642521858215
22,0.05416181996464729,100,0,0,0.0,10,90,-1264.7599999999995,0.001,75.8980484008789
23,0.054163698703050614,100,0,0,0.0,6,94,-1265.7099999999998,0.001,79.63211297988892
24,0.05416344378143549,100,0,0,0.0,10,90,-1266.1399999999999,0.001,82.66844725608826
25,0.05416076812893152,100,0,0,0.0,6,94,-1266.2399999999993,0.001,85.82498741149902
26,0.05416233245283365,100,0,0,0.0,13,87,-1264.7699999999993,0.001,89.06826043128967
27,0.05416465725749731,100,0,0,0.0,3,97,-1264.8299999999995,0.001,92.84272289276123
