epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.033859066469594835,100,3991,25,0.25,2,98,-953.0699999999997,0.001,2.4284229278564453
1,0.06098822361789644,100,3703,35,0.35,2,98,-859.54,0.001,4.30101203918457
2,0.058951792707666754,100,3364,50,0.5,7,93,-757.3000000000004,0.001,6.03560209274292
3,0.054424997782334686,100,2839,56,0.56,4,96,-618.3400000000001,0.001,7.931621074676514
4,0.04694829340558499,100,3247,45,0.45,5,95,-738.2900000000004,0.001,10.00711989402771
5,0.04654668791219592,100,3101,52,0.52,5,95,-687.79,0.001,12.856019973754883
6,0.04357939065434038,100,2903,55,0.55,9,91,-631.8099999999998,0.001,15.833333015441895
7,0.05336921820417047,100,3336,43,0.43,7,93,-762.4100000000001,0.001,18.12653112411499
8,0.04192245207726955,100,3568,44,0.44,6,94,-817.27,0.001,19.903729915618896
9,0.04845941597595811,100,3690,40,0.4,3,97,-853.3999999999999,0.001,21.64703106880188
10,0.038126404490321876,100,2421,66,0.66,9,91,-504.4900000000003,0.001,23.062149047851562
11,0.04484873889014125,100,3540,40,0.4,7,93,-820.5200000000001,0.001,24.84262204170227
12,0.03700257821008563,100,2461,65,0.65,4,96,-505.03000000000003,0.001,26.378100156784058
13,0.035469353925436736,100,2693,64,0.64,6,94,-570.7900000000002,0.001,28.143571138381958
14,0.032684920066967604,100,2577,61,0.61,6,94,-540.2900000000001,0.001,29.802032947540283
15,0.027876545330509542,100,1989,69,0.69,6,94,-391.48000000000025,0.001,31.232929229736328
16,0.005898900346946903,100,704,98,0.98,7,93,-17.599999999999923,0.001,32.295401096343994
17,0.015540877589082812,100,1462,82,0.82,2,98,-233.19000000000003,0.001,33.54117703437805
18,0.01889421493629925,100,1771,75,0.75,6,94,-324.23000000000013,0.001,34.810083866119385
19,0.022567458017729223,100,1783,82,0.82,2,98,-313.86,0.001,36.324321031570435
20,0.010884197818231769,100,987,92,0.92,8,92,-101.94000000000001,0.001,37.49403095245361
21,0.008088357608939986,100,803,93,0.93,8,92,-45.86999999999997,0.001,38.624920129776
22,0.012653327197767794,100,1271,87,0.87,2,98,-178.77,0.001,40.19784903526306
23,0.009418005800107494,100,869,91,0.91,5,95,-70.33000000000001,0.001,41.460875034332275
24,0.004316583822437678,100,665,98,0.98,4,96,-5.329999999999989,0.001,42.58111000061035
25,0.0005723681215022225,100,372,100,1.0,3,97,72.73000000000002,0.001,44.31894397735596
