epoch,episode,step,noradrenaline,reward,status
0,69,44,1.0,-0.25,not_over
0,69,45,1.0,-0.25,not_over
0,69,46,1.0,-0.25,not_over
0,69,47,1.0,-0.25,not_over
0,69,48,1.0,-0.25,not_over
0,69,49,1.0,-0.25,not_over
0,69,50,1.0,-0.25,lose
0,70,0,1.0,-0.25,not_over
0,70,1,1.0,-0.25,not_over
0,70,2,1.0,-0.25,not_over
0,70,3,1.0,-0.25,not_over
0,70,4,1.0,-0.25,not_over
0,70,5,1.0,-0.25,not_over
0,70,6,1.0,-0.25,not_over
0,70,7,1.0,-0.25,not_over
0,70,8,1.0,-0.25,not_over
0,70,9,1.0,-0.25,not_over
0,70,10,1.0,-0.25,not_over
0,70,11,1.0,-0.25,not_over
0,70,12,1.0,-0.25,not_over
0,70,13,1.0,-0.25,not_over
0,70,14,1.0,-0.25,not_over
0,70,15,1.0,-0.25,not_over
0,70,16,1.0,-0.25,not_over
0,70,17,1.0,-0.25,not_over
0,70,18,1.0,-0.25,not_over
0,70,19,1.0,-0.25,not_over
0,70,20,1.0,-0.25,not_over
0,70,21,1.0,-0.25,not_over
0,70,22,1.0,-0.25,not_over
0,70,23,1.0,-0.25,not_over
0,70,24,1.0,-0.25,not_over
0,70,25,1.0,-0.25,not_over
0,70,26,1.0,-0.25,not_over
0,70,27,1.0,-0.25,not_over
0,70,28,1.0,-0.25,not_over
0,70,29,1.0,-0.25,not_over
0,70,30,1.0,-0.25,not_over
0,70,31,1.0,-0.25,not_over
0,70,32,1.0,-0.25,not_over
0,70,33,1.0,-0.25,not_over
0,70,34,1.0,-0.25,not_over
0,70,35,1.0,-0.25,not_over
0,70,36,1.0,-0.25,not_over
0,70,37,1.0,-0.25,not_over
0,70,38,1.0,-0.25,not_over
0,70,39,1.0,-0.25,not_over
0,70,40,1.0,-0.25,not_over
0,70,41,1.0,-0.25,not_over
0,70,42,1.0,-0.25,not_over
0,70,43,1.0,-0.25,not_over
0,70,44,1.0,-0.25,not_over
0,70,45,1.0,-0.25,not_over
0,70,46,1.0,-0.25,not_over
0,70,47,1.0,-0.25,not_over
0,70,48,1.0,-0.25,not_over
0,70,49,1.0,-0.25,not_over
0,70,50,1.0,-0.25,lose
0,71,0,1.0,1.0,win
0,72,0,1.0,-0.04,not_over
0,72,1,1.0,-0.25,not_over
0,72,2,1.0,-0.25,not_over
0,72,3,1.0,-0.25,not_over
0,72,4,1.0,-0.25,not_over
0,72,5,1.0,-0.25,not_over
0,72,6,1.0,-0.25,not_over
0,72,7,1.0,-0.25,not_over
0,72,8,1.0,-0.25,not_over
0,72,9,1.0,-0.25,not_over
0,72,10,1.0,-0.25,not_over
0,72,11,1.0,-0.25,not_over
0,72,12,1.0,-0.25,not_over
0,72,13,1.0,-0.25,not_over
0,72,14,1.0,-0.25,not_over
0,72,15,1.0,-0.25,not_over
0,72,16,1.0,-0.25,not_over
0,72,17,1.0,-0.25,not_over
0,72,18,1.0,-0.25,not_over
0,72,19,1.0,-0.25,not_over
0,72,20,1.0,-0.25,not_over
0,72,21,1.0,-0.25,not_over
0,72,22,1.0,-0.25,not_over
0,72,23,1.0,-0.25,not_over
0,72,24,1.0,-0.25,not_over
0,72,25,1.0,-0.25,not_over
0,72,26,1.0,-0.25,not_over
0,72,27,1.0,-0.25,not_over
0,72,28,1.0,-0.25,not_over
0,72,29,1.0,-0.25,not_over
0,72,30,1.0,-0.25,not_over
0,72,31,1.0,-0.25,not_over
0,72,32,1.0,-0.25,not_over
0,72,33,1.0,-0.25,not_over
0,72,34,1.0,-0.25,not_over
0,72,35,1.0,-0.25,not_over
0,72,36,1.0,-0.25,not_over
0,72,37,1.0,-0.25,not_over
0,72,38,1.0,-0.25,not_over
0,72,39,1.0,-0.25,not_over
0,72,40,1.0,-0.25,not_over
0,72,41,1.0,-0.25,not_over
0,72,42,1.0,-0.25,not_over
0,72,43,1.0,-0.25,not_over
0,72,44,1.0,-0.25,not_over
0,72,45,1.0,-0.25,not_over
0,72,46,1.0,-0.25,not_over
0,72,47,1.0,-0.25,not_over
0,72,48,1.0,-0.25,not_over
0,72,49,1.0,-0.25,not_over
0,72,50,1.0,-0.25,lose
0,73,0,1.0,-0.04,not_over
0,73,1,1.0,-0.04,not_over
0,73,2,1.0,-0.04,not_over
0,73,3,1.0,1.0,win
0,74,0,1.0,-0.25,not_over
0,74,1,1.0,-0.25,not_over
0,74,2,1.0,-0.25,not_over
0,74,3,1.0,-0.25,not_over
0,74,4,1.0,-0.25,not_over
0,74,5,1.0,-0.25,not_over
0,74,6,1.0,-0.25,not_over
0,74,7,1.0,-0.25,not_over
0,74,8,1.0,-0.25,not_over
0,74,9,1.0,-0.25,not_over
0,74,10,1.0,-0.25,not_over
0,74,11,1.0,-0.25,not_over
0,74,12,1.0,-0.25,not_over
0,74,13,1.0,-0.25,not_over
0,74,14,1.0,-0.25,not_over
0,74,15,1.0,-0.25,not_over
0,74,16,1.0,-0.25,not_over
0,74,17,1.0,-0.25,not_over
0,74,18,1.0,-0.25,not_over
0,74,19,1.0,-0.25,not_over
0,74,20,1.0,-0.25,not_over
0,74,21,1.0,-0.25,not_over
0,74,22,1.0,-0.25,not_over
0,74,23,1.0,-0.25,not_over
0,74,24,1.0,-0.25,not_over
0,74,25,1.0,-0.25,not_over
0,74,26,1.0,-0.25,not_over
0,74,27,1.0,-0.25,not_over
0,74,28,1.0,-0.25,not_over
0,74,29,1.0,-0.25,not_over
0,74,30,1.0,-0.25,not_over
0,74,31,1.0,-0.25,not_over
0,74,32,1.0,-0.25,not_over
0,74,33,1.0,-0.25,not_over
0,74,34,1.0,-0.25,not_over
0,74,35,1.0,-0.25,not_over
0,74,36,1.0,-0.25,not_over
0,74,37,1.0,-0.25,not_over
0,74,38,1.0,-0.25,not_over
0,74,39,1.0,-0.25,not_over
0,74,40,1.0,-0.25,not_over
0,74,41,1.0,-0.25,not_over
0,74,42,1.0,-0.25,not_over
0,74,43,1.0,-0.25,not_over
0,74,44,1.0,-0.25,not_over
0,74,45,1.0,-0.25,not_over
0,74,46,1.0,-0.25,not_over
0,74,47,1.0,-0.25,not_over
0,74,48,1.0,-0.25,not_over
0,74,49,1.0,-0.25,not_over
0,74,50,1.0,-0.25,lose
0,75,0,1.0,1.0,win
0,76,0,1.0,-0.04,not_over
0,76,1,1.0,-0.25,not_over
0,76,2,1.0,-0.25,not_over
0,76,3,1.0,-0.25,not_over
0,76,4,1.0,-0.25,not_over
0,76,5,1.0,-0.25,not_over
0,76,6,1.0,-0.25,not_over
0,76,7,1.0,-0.25,not_over
0,76,8,1.0,-0.25,not_over
0,76,9,1.0,-0.25,not_over
0,76,10,1.0,-0.25,not_over
0,76,11,1.0,-0.25,not_over
0,76,12,1.0,-0.25,not_over
0,76,13,1.0,-0.25,not_over
0,76,14,1.0,-0.25,not_over
0,76,15,1.0,-0.25,not_over
0,76,16,1.0,-0.25,not_over
0,76,17,1.0,-0.25,not_over
0,76,18,1.0,-0.25,not_over
0,76,19,1.0,-0.25,not_over
0,76,20,1.0,-0.25,not_over
0,76,21,1.0,-0.25,not_over
0,76,22,1.0,-0.25,not_over
0,76,23,1.0,-0.25,not_over
0,76,24,1.0,-0.25,not_over
0,76,25,1.0,-0.25,not_over
0,76,26,1.0,-0.25,not_over
0,76,27,1.0,-0.25,not_over
0,76,28,1.0,-0.25,not_over
0,76,29,1.0,-0.25,not_over
0,76,30,1.0,-0.25,not_over
0,76,31,1.0,-0.25,not_over
0,76,32,1.0,-0.25,not_over
0,76,33,1.0,-0.25,not_over
0,76,34,1.0,-0.25,not_over
0,76,35,1.0,-0.25,not_over
0,76,36,1.0,-0.25,not_over
0,76,37,1.0,-0.25,not_over
0,76,38,1.0,-0.25,not_over
0,76,39,1.0,-0.25,not_over
0,76,40,1.0,-0.25,not_over
0,76,41,1.0,-0.25,not_over
0,76,42,1.0,-0.25,not_over
0,76,43,1.0,-0.25,not_over
0,76,44,1.0,-0.25,not_over
0,76,45,1.0,-0.25,not_over
0,76,46,1.0,-0.25,not_over
0,76,47,1.0,-0.25,not_over
0,76,48,1.0,-0.25,not_over
0,76,49,1.0,-0.25,not_over
0,76,50,1.0,-0.25,lose
0,77,0,1.0,-0.04,not_over
0,77,1,1.0,1.0,win
0,78,0,1.0,-0.04,not_over
0,78,1,1.0,-0.04,not_over
0,78,2,1.0,1.0,win
0,79,0,1.0,-0.04,not_over
0,79,1,1.0,-0.25,not_over
0,79,2,1.0,-0.25,not_over
0,79,3,1.0,-0.25,not_over
0,79,4,1.0,-0.25,not_over
0,79,5,1.0,-0.25,not_over
0,79,6,1.0,-0.25,not_over
0,79,7,1.0,-0.25,not_over
0,79,8,1.0,-0.25,not_over
0,79,9,1.0,-0.25,not_over
0,79,10,1.0,-0.25,not_over
0,79,11,1.0,-0.25,not_over
0,79,12,1.0,-0.25,not_over
0,79,13,1.0,-0.25,not_over
0,79,14,1.0,-0.25,not_over
0,79,15,1.0,-0.25,not_over
0,79,16,1.0,-0.25,not_over
0,79,17,1.0,-0.25,not_over
0,79,18,1.0,-0.25,not_over
0,79,19,1.0,-0.25,not_over
0,79,20,1.0,-0.25,not_over
0,79,21,1.0,-0.25,not_over
0,79,22,1.0,-0.25,not_over
0,79,23,1.0,-0.25,not_over
0,79,24,1.0,-0.25,not_over
0,79,25,1.0,-0.25,not_over
0,79,26,1.0,-0.25,not_over
0,79,27,1.0,-0.25,not_over
0,79,28,1.0,-0.25,not_over
0,79,29,1.0,-0.25,not_over
0,79,30,1.0,-0.25,not_over
0,79,31,1.0,-0.25,not_over
0,79,32,1.0,-0.25,not_over
0,79,33,1.0,-0.25,not_over
0,79,34,1.0,-0.25,not_over
0,79,35,1.0,-0.25,not_over
0,79,36,1.0,-0.25,not_over
0,79,37,1.0,-0.25,not_over
0,79,38,1.0,-0.25,not_over
0,79,39,1.0,-0.25,not_over
0,79,40,1.0,-0.25,not_over
0,79,41,1.0,-0.25,not_over
0,79,42,1.0,-0.25,not_over
0,79,43,1.0,-0.25,not_over
0,79,44,1.0,-0.25,not_over
0,79,45,1.0,-0.25,not_over
0,79,46,1.0,-0.25,not_over
0,79,47,1.0,-0.25,not_over
0,79,48,1.0,-0.25,not_over
0,79,49,1.0,-0.25,not_over
0,79,50,1.0,-0.25,lose
0,80,0,1.0,-0.25,not_over
0,80,1,1.0,-0.25,not_over
0,80,2,1.0,-0.25,not_over
0,80,3,1.0,-0.25,not_over
0,80,4,1.0,-0.25,not_over
0,80,5,1.0,-0.25,not_over
0,80,6,1.0,-0.25,not_over
0,80,7,1.0,-0.25,not_over
0,80,8,1.0,-0.25,not_over
0,80,9,1.0,-0.25,not_over
0,80,10,1.0,-0.25,not_over
0,80,11,1.0,-0.25,not_over
0,80,12,1.0,-0.25,not_over
0,80,13,1.0,-0.25,not_over
0,80,14,1.0,-0.25,not_over
0,80,15,1.0,-0.25,not_over
0,80,16,1.0,-0.25,not_over
0,80,17,1.0,-0.25,not_over
0,80,18,1.0,-0.25,not_over
0,80,19,1.0,-0.25,not_over
0,80,20,1.0,-0.25,not_over
0,80,21,1.0,-0.25,not_over
0,80,22,1.0,-0.25,not_over
0,80,23,1.0,-0.25,not_over
0,80,24,1.0,-0.25,not_over
0,80,25,1.0,-0.25,not_over
0,80,26,1.0,-0.25,not_over
0,80,27,1.0,-0.25,not_over
0,80,28,1.0,-0.25,not_over
0,80,29,1.0,-0.25,not_over
0,80,30,1.0,-0.25,not_over
0,80,31,1.0,-0.25,not_over
0,80,32,1.0,-0.25,not_over
0,80,33,1.0,-0.25,not_over
0,80,34,1.0,-0.25,not_over
0,80,35,1.0,-0.25,not_over
0,80,36,1.0,-0.25,not_over
0,80,37,1.0,-0.25,not_over
0,80,38,1.0,-0.25,not_over
0,80,39,1.0,-0.25,not_over
0,80,40,1.0,-0.25,not_over
0,80,41,1.0,-0.25,not_over
0,80,42,1.0,-0.25,not_over
0,80,43,1.0,-0.25,not_over
0,80,44,1.0,-0.25,not_over
0,80,45,1.0,-0.25,not_over
0,80,46,1.0,-0.25,not_over
0,80,47,1.0,-0.25,not_over
0,80,48,1.0,-0.25,not_over
0,80,49,1.0,-0.25,not_over
0,80,50,1.0,-0.25,lose
0,81,0,1.0,-0.25,not_over
0,81,1,1.0,-0.25,not_over
0,81,2,1.0,-0.25,not_over
0,81,3,1.0,-0.25,not_over
0,81,4,1.0,-0.25,not_over
0,81,5,1.0,-0.25,not_over
0,81,6,1.0,-0.25,not_over
0,81,7,1.0,-0.25,not_over
0,81,8,1.0,-0.25,not_over
0,81,9,1.0,-0.25,not_over
0,81,10,1.0,-0.25,not_over
0,81,11,1.0,-0.25,not_over
0,81,12,1.0,-0.25,not_over
0,81,13,1.0,-0.25,not_over
0,81,14,1.0,-0.25,not_over
0,81,15,1.0,-0.25,not_over
0,81,16,1.0,-0.25,not_over
0,81,17,1.0,-0.25,not_over
0,81,18,1.0,-0.25,not_over
0,81,19,1.0,-0.25,not_over
0,81,20,1.0,-0.25,not_over
0,81,21,1.0,-0.25,not_over
0,81,22,1.0,-0.25,not_over
0,81,23,1.0,-0.25,not_over
0,81,24,1.0,-0.25,not_over
0,81,25,1.0,-0.25,not_over
0,81,26,1.0,-0.25,not_over
0,81,27,1.0,-0.25,not_over
0,81,28,1.0,-0.25,not_over
0,81,29,1.0,-0.25,not_over
0,81,30,1.0,-0.25,not_over
0,81,31,1.0,-0.25,not_over
0,81,32,1.0,-0.25,not_over
0,81,33,1.0,-0.25,not_over
0,81,34,1.0,-0.25,not_over
0,81,35,1.0,-0.25,not_over
0,81,36,1.0,-0.25,not_over
0,81,37,1.0,-0.25,not_over
0,81,38,1.0,-0.25,not_over
0,81,39,1.0,-0.25,not_over
0,81,40,1.0,-0.25,not_over
0,81,41,1.0,-0.25,not_over
0,81,42,1.0,-0.25,not_over
0,81,43,1.0,-0.25,not_over
0,81,44,1.0,-0.25,not_over
0,81,45,1.0,-0.25,not_over
0,81,46,1.0,-0.25,not_over
0,81,47,1.0,-0.25,not_over
0,81,48,1.0,-0.25,not_over
0,81,49,1.0,-0.25,not_over
0,81,50,1.0,-0.25,lose
0,82,0,1.0,-0.04,not_over
0,82,1,1.0,-0.04,not_over
0,82,2,1.0,-0.04,not_over
0,82,3,1.0,1.0,win
0,83,0,1.0,-0.25,not_over
0,83,1,1.0,-0.25,not_over
0,83,2,1.0,-0.25,not_over
0,83,3,1.0,-0.25,not_over
0,83,4,1.0,-0.25,not_over
0,83,5,1.0,-0.25,not_over
0,83,6,1.0,-0.25,not_over
0,83,7,1.0,-0.25,not_over
0,83,8,1.0,-0.25,not_over
0,83,9,1.0,-0.25,not_over
0,83,10,1.0,-0.25,not_over
0,83,11,1.0,-0.25,not_over
0,83,12,1.0,-0.25,not_over
0,83,13,1.0,-0.25,not_over
0,83,14,1.0,-0.25,not_over
0,83,15,1.0,-0.25,not_over
0,83,16,1.0,-0.25,not_over
0,83,17,1.0,-0.25,not_over
0,83,18,1.0,-0.25,not_over
0,83,19,1.0,-0.25,not_over
0,83,20,1.0,-0.25,not_over
0,83,21,1.0,-0.25,not_over
0,83,22,1.0,-0.25,not_over
0,83,23,1.0,-0.25,not_over
0,83,24,1.0,-0.25,not_over
0,83,25,1.0,-0.25,not_over
0,83,26,1.0,-0.25,not_over
0,83,27,1.0,-0.25,not_over
0,83,28,1.0,-0.25,not_over
0,83,29,1.0,-0.25,not_over
0,83,30,1.0,-0.25,not_over
0,83,31,1.0,-0.25,not_over
0,83,32,1.0,-0.25,not_over
0,83,33,1.0,-0.25,not_over
0,83,34,1.0,-0.25,not_over
0,83,35,1.0,-0.25,not_over
0,83,36,1.0,-0.25,not_over
0,83,37,1.0,-0.25,not_over
0,83,38,1.0,-0.25,not_over
0,83,39,1.0,-0.25,not_over
0,83,40,1.0,-0.25,not_over
0,83,41,1.0,-0.25,not_over
0,83,42,1.0,-0.25,not_over
0,83,43,1.0,-0.25,not_over
0,83,44,1.0,-0.25,not_over
0,83,45,1.0,-0.25,not_over
0,83,46,1.0,-0.25,not_over
0,83,47,1.0,-0.25,not_over
0,83,48,1.0,-0.25,not_over
0,83,49,1.0,-0.25,not_over
0,83,50,1.0,-0.25,lose
0,84,0,1.0,-0.25,not_over
0,84,1,1.0,-0.25,not_over
0,84,2,1.0,-0.25,not_over
0,84,3,1.0,-0.25,not_over
0,84,4,1.0,-0.25,not_over
0,84,5,1.0,-0.25,not_over
0,84,6,1.0,-0.25,not_over
0,84,7,1.0,-0.25,not_over
0,84,8,1.0,-0.25,not_over
0,84,9,1.0,-0.25,not_over
0,84,10,1.0,-0.25,not_over
0,84,11,1.0,-0.25,not_over
0,84,12,1.0,-0.25,not_over
0,84,13,1.0,-0.25,not_over
0,84,14,1.0,-0.25,not_over
0,84,15,1.0,-0.25,not_over
0,84,16,1.0,-0.25,not_over
0,84,17,1.0,-0.25,not_over
0,84,18,1.0,-0.25,not_over
0,84,19,1.0,-0.25,not_over
0,84,20,1.0,-0.25,not_over
0,84,21,1.0,-0.25,not_over
0,84,22,1.0,-0.25,not_over
0,84,23,1.0,-0.25,not_over
0,84,24,1.0,-0.25,not_over
0,84,25,1.0,-0.25,not_over
0,84,26,1.0,-0.25,not_over
0,84,27,1.0,-0.25,not_over
0,84,28,1.0,-0.25,not_over
0,84,29,1.0,-0.25,not_over
0,84,30,1.0,-0.25,not_over
0,84,31,1.0,-0.25,not_over
0,84,32,1.0,-0.25,not_over
0,84,33,1.0,-0.25,not_over
0,84,34,1.0,-0.25,not_over
0,84,35,1.0,-0.25,not_over
0,84,36,1.0,-0.25,not_over
0,84,37,1.0,-0.25,not_over
0,84,38,1.0,-0.25,not_over
0,84,39,1.0,-0.25,not_over
0,84,40,1.0,-0.25,not_over
0,84,41,1.0,-0.25,not_over
0,84,42,1.0,-0.25,not_over
0,84,43,1.0,-0.25,not_over
0,84,44,1.0,-0.25,not_over
0,84,45,1.0,-0.25,not_over
0,84,46,1.0,-0.25,not_over
0,84,47,1.0,-0.25,not_over
0,84,48,1.0,-0.25,not_over
0,84,49,1.0,-0.25,not_over
0,84,50,1.0,-0.25,lose
0,85,0,1.0,-0.25,not_over
0,85,1,1.0,-0.25,not_over
0,85,2,1.0,-0.25,not_over
0,85,3,1.0,-0.25,not_over
0,85,4,1.0,-0.25,not_over
0,85,5,1.0,-0.25,not_over
0,85,6,1.0,-0.25,not_over
0,85,7,1.0,-0.25,not_over
0,85,8,1.0,-0.25,not_over
0,85,9,1.0,-0.25,not_over
0,85,10,1.0,-0.25,not_over
0,85,11,1.0,-0.25,not_over
0,85,12,1.0,-0.25,not_over
0,85,13,1.0,-0.25,not_over
0,85,14,1.0,-0.25,not_over
0,85,15,1.0,-0.25,not_over
0,85,16,1.0,-0.25,not_over
0,85,17,1.0,-0.25,not_over
0,85,18,1.0,-0.25,not_over
0,85,19,1.0,-0.25,not_over
0,85,20,1.0,-0.25,not_over
0,85,21,1.0,-0.25,not_over
0,85,22,1.0,-0.25,not_over
0,85,23,1.0,-0.25,not_over
0,85,24,1.0,-0.25,not_over
0,85,25,1.0,-0.25,not_over
0,85,26,1.0,-0.25,not_over
0,85,27,1.0,-0.25,not_over
0,85,28,1.0,-0.25,not_over
0,85,29,1.0,-0.25,not_over
0,85,30,1.0,-0.25,not_over
0,85,31,1.0,-0.25,not_over
0,85,32,1.0,-0.25,not_over
0,85,33,1.0,-0.25,not_over
0,85,34,1.0,-0.25,not_over
0,85,35,1.0,-0.25,not_over
0,85,36,1.0,-0.25,not_over
0,85,37,1.0,-0.25,not_over
0,85,38,1.0,-0.25,not_over
0,85,39,1.0,-0.25,not_over
0,85,40,1.0,-0.25,not_over
0,85,41,1.0,-0.25,not_over
0,85,42,1.0,-0.25,not_over
0,85,43,1.0,-0.25,not_over
0,85,44,1.0,-0.25,not_over
0,85,45,1.0,-0.25,not_over
0,85,46,1.0,-0.25,not_over
0,85,47,1.0,-0.25,not_over
0,85,48,1.0,-0.25,not_over
0,85,49,1.0,-0.25,not_over
0,85,50,1.0,-0.25,lose
0,86,0,1.0,-0.04,not_over
0,86,1,1.0,-0.04,not_over
0,86,2,1.0,-0.04,not_over
0,86,3,1.0,-0.25,not_over
0,86,4,1.0,-0.25,not_over
0,86,5,1.0,-0.25,not_over
0,86,6,1.0,-0.25,not_over
0,86,7,1.0,-0.25,not_over
0,86,8,1.0,-0.25,not_over
0,86,9,1.0,-0.25,not_over
0,86,10,1.0,-0.25,not_over
0,86,11,1.0,-0.25,not_over
0,86,12,1.0,-0.25,not_over
0,86,13,1.0,-0.25,not_over
0,86,14,1.0,-0.25,not_over
0,86,15,1.0,-0.25,not_over
0,86,16,1.0,-0.25,not_over
0,86,17,1.0,-0.25,not_over
0,86,18,1.0,-0.25,not_over
0,86,19,1.0,-0.25,not_over
0,86,20,1.0,-0.25,not_over
0,86,21,1.0,-0.25,not_over
0,86,22,1.0,-0.25,not_over
0,86,23,1.0,-0.25,not_over
0,86,24,1.0,-0.25,not_over
0,86,25,1.0,-0.25,not_over
0,86,26,1.0,-0.25,not_over
0,86,27,1.0,-0.25,not_over
0,86,28,1.0,-0.25,not_over
0,86,29,1.0,-0.25,not_over
0,86,30,1.0,-0.25,not_over
0,86,31,1.0,-0.25,not_over
0,86,32,1.0,-0.25,not_over
0,86,33,1.0,-0.25,not_over
0,86,34,1.0,-0.25,not_over
0,86,35,1.0,-0.25,not_over
0,86,36,1.0,-0.25,not_over
0,86,37,1.0,-0.25,not_over
0,86,38,1.0,-0.25,not_over
0,86,39,1.0,-0.25,not_over
0,86,40,1.0,-0.25,not_over
0,86,41,1.0,-0.25,not_over
0,86,42,1.0,-0.25,not_over
0,86,43,1.0,-0.25,not_over
0,86,44,1.0,-0.25,not_over
0,86,45,1.0,-0.25,not_over
0,86,46,1.0,-0.25,not_over
0,86,47,1.0,-0.25,not_over
0,86,48,1.0,-0.25,not_over
0,86,49,1.0,-0.25,not_over
0,86,50,1.0,-0.25,not_over
0,86,51,1.0,-0.25,not_over
0,86,52,1.0,-0.25,lose
0,87,0,1.0,-0.25,not_over
0,87,1,1.0,-0.25,not_over
0,87,2,1.0,-0.25,not_over
0,87,3,1.0,-0.25,not_over
0,87,4,1.0,-0.25,not_over
0,87,5,1.0,-0.25,not_over
0,87,6,1.0,-0.25,not_over
0,87,7,1.0,-0.25,not_over
0,87,8,1.0,-0.25,not_over
0,87,9,1.0,-0.25,not_over
0,87,10,1.0,-0.25,not_over
0,87,11,1.0,-0.25,not_over
0,87,12,1.0,-0.25,not_over
0,87,13,1.0,-0.25,not_over
0,87,14,1.0,-0.25,not_over
0,87,15,1.0,-0.25,not_over
0,87,16,1.0,-0.25,not_over
0,87,17,1.0,-0.25,not_over
0,87,18,1.0,-0.25,not_over
0,87,19,1.0,-0.25,not_over
0,87,20,1.0,-0.25,not_over
0,87,21,1.0,-0.25,not_over
0,87,22,1.0,-0.25,not_over
0,87,23,1.0,-0.25,not_over
0,87,24,1.0,-0.25,not_over
0,87,25,1.0,-0.25,not_over
0,87,26,1.0,-0.25,not_over
0,87,27,1.0,-0.25,not_over
0,87,28,1.0,-0.25,not_over
0,87,29,1.0,-0.25,not_over
0,87,30,1.0,-0.25,not_over
0,87,31,1.0,-0.25,not_over
0,87,32,1.0,-0.25,not_over
0,87,33,1.0,-0.25,not_over
0,87,34,1.0,-0.25,not_over
0,87,35,1.0,-0.25,not_over
0,87,36,1.0,-0.25,not_over
0,87,37,1.0,-0.25,not_over
0,87,38,1.0,-0.25,not_over
0,87,39,1.0,-0.25,not_over
0,87,40,1.0,-0.25,not_over
0,87,41,1.0,-0.25,not_over
0,87,42,1.0,-0.25,not_over
0,87,43,1.0,-0.25,not_over
0,87,44,1.0,-0.25,not_over
0,87,45,1.0,-0.25,not_over
0,87,46,1.0,-0.25,not_over
0,87,47,1.0,-0.25,not_over
0,87,48,1.0,-0.25,not_over
0,87,49,1.0,-0.25,not_over
0,87,50,1.0,-0.25,lose
0,88,0,1.0,-0.25,not_over
0,88,1,1.0,-0.25,not_over
0,88,2,1.0,-0.25,not_over
0,88,3,1.0,-0.25,not_over
0,88,4,1.0,-0.25,not_over
0,88,5,1.0,-0.25,not_over
0,88,6,1.0,-0.25,not_over
0,88,7,1.0,-0.25,not_over
0,88,8,1.0,-0.25,not_over
0,88,9,1.0,-0.25,not_over
0,88,10,1.0,-0.25,not_over
0,88,11,1.0,-0.25,not_over
0,88,12,1.0,-0.25,not_over
0,88,13,1.0,-0.25,not_over
0,88,14,1.0,-0.25,not_over
0,88,15,1.0,-0.25,not_over
0,88,16,1.0,-0.25,not_over
0,88,17,1.0,-0.25,not_over
0,88,18,1.0,-0.25,not_over
0,88,19,1.0,-0.25,not_over
0,88,20,1.0,-0.25,not_over
0,88,21,1.0,-0.25,not_over
0,88,22,1.0,-0.25,not_over
0,88,23,1.0,-0.25,not_over
0,88,24,1.0,-0.25,not_over
0,88,25,1.0,-0.25,not_over
0,88,26,1.0,-0.25,not_over
0,88,27,1.0,-0.25,not_over
0,88,28,1.0,-0.25,not_over
0,88,29,1.0,-0.25,not_over
0,88,30,1.0,-0.25,not_over
0,88,31,1.0,-0.25,not_over
0,88,32,1.0,-0.25,not_over
0,88,33,1.0,-0.25,not_over
0,88,34,1.0,-0.25,not_over
0,88,35,1.0,-0.25,not_over
0,88,36,1.0,-0.25,not_over
0,88,37,1.0,-0.25,not_over
0,88,38,1.0,-0.25,not_over
0,88,39,1.0,-0.25,not_over
0,88,40,1.0,-0.25,not_over
0,88,41,1.0,-0.25,not_over
0,88,42,1.0,-0.25,not_over
0,88,43,1.0,-0.25,not_over
0,88,44,1.0,-0.25,not_over
0,88,45,1.0,-0.25,not_over
0,88,46,1.0,-0.25,not_over
0,88,47,1.0,-0.25,not_over
0,88,48,1.0,-0.25,not_over
0,88,49,1.0,-0.25,not_over
0,88,50,1.0,-0.25,lose
0,89,0,1.0,-0.04,not_over
0,89,1,1.0,-0.25,not_over
0,89,2,1.0,-0.25,not_over
0,89,3,1.0,-0.25,not_over
0,89,4,1.0,-0.25,not_over
0,89,5,1.0,-0.25,not_over
0,89,6,1.0,-0.25,not_over
0,89,7,1.0,-0.25,not_over
0,89,8,1.0,-0.25,not_over
0,89,9,1.0,-0.25,not_over
0,89,10,1.0,-0.25,not_over
0,89,11,1.0,-0.25,not_over
0,89,12,1.0,-0.25,not_over
0,89,13,1.0,-0.25,not_over
0,89,14,1.0,-0.25,not_over
0,89,15,1.0,-0.25,not_over
0,89,16,1.0,-0.25,not_over
0,89,17,1.0,-0.25,not_over
0,89,18,1.0,-0.25,not_over
0,89,19,1.0,-0.25,not_over
0,89,20,1.0,-0.25,not_over
0,89,21,1.0,-0.25,not_over
0,89,22,1.0,-0.25,not_over
0,89,23,1.0,-0.25,not_over
0,89,24,1.0,-0.25,not_over
0,89,25,1.0,-0.25,not_over
0,89,26,1.0,-0.25,not_over
0,89,27,1.0,-0.25,not_over
0,89,28,1.0,-0.25,not_over
0,89,29,1.0,-0.25,not_over
0,89,30,1.0,-0.25,not_over
0,89,31,1.0,-0.25,not_over
0,89,32,1.0,-0.25,not_over
0,89,33,1.0,-0.25,not_over
0,89,34,1.0,-0.25,not_over
0,89,35,1.0,-0.25,not_over
0,89,36,1.0,-0.25,not_over
0,89,37,1.0,-0.25,not_over
0,89,38,1.0,-0.25,not_over
0,89,39,1.0,-0.25,not_over
0,89,40,1.0,-0.25,not_over
0,89,41,1.0,-0.25,not_over
0,89,42,1.0,-0.25,not_over
0,89,43,1.0,-0.25,not_over
0,89,44,1.0,-0.25,not_over
0,89,45,1.0,-0.25,not_over
0,89,46,1.0,-0.25,not_over
0,89,47,1.0,-0.25,not_over
0,89,48,1.0,-0.25,not_over
0,89,49,1.0,-0.25,not_over
