epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
71,0.00036289583891630173,100,0,9,0.09,6,94,-1164.559999999999,0.001,85.570720911026
72,0.003068431317806244,100,0,16,0.16,2,98,-1078.7099999999996,0.001,86.61573672294617
73,0.0003539317473769188,100,0,11,0.11,7,93,-1148.0299999999997,0.001,87.7588198184967
74,0.00034450460225343704,100,0,8,0.08,5,95,-1176.7499999999993,0.001,88.88573598861694
75,0.00033667784184217455,100,0,17,0.17,4,96,-1061.4199999999996,0.001,89.93743109703064
76,0.0017491616308689117,100,0,7,0.07,2,98,-1182.5899999999995,0.001,91.07062768936157
77,0.00031953737139701845,100,0,12,0.12,12,88,-1126.7099999999996,0.001,92.16478085517883
78,0.0003486916422843933,100,0,13,0.13,7,93,-1103.7399999999998,0.001,93.23924589157104
79,0.0017050155997276307,100,0,11,0.11,3,97,-1141.0400000000002,0.001,94.37440490722656
80,0.00029406946152448654,100,0,11,0.11,6,94,-1169.5399999999995,0.001,95.58815169334412
81,0.0002839542552828789,100,0,8,0.08,8,92,-1158.0199999999995,0.001,96.77982592582703
82,0.00027645405381917956,100,0,10,0.1,11,89,-1147.7199999999998,0.001,97.95999002456665
83,0.0002779104933142662,100,0,3,0.03,4,96,-1231.9999999999993,0.001,99.14131093025208
84,0.00026922812685370445,100,0,4,0.04,6,94,-1226.479999999999,0.001,100.2920298576355
85,0.0015378178656101228,100,0,10,0.1,2,98,-1138.2399999999998,0.001,101.36955285072327
86,0.0002665601670742035,100,0,9,0.09,11,89,-1160.4499999999996,0.001,102.46113991737366
87,0.0002620065212249756,100,0,13,0.13,4,96,-1117.34,0.001,103.51891088485718
88,0.0002651245892047882,100,0,11,0.11,9,91,-1129.4699999999993,0.001,104.61344003677368
89,0.0002568572387099266,100,0,16,0.16,7,93,-1098.6999999999996,0.001,105.68775486946106
90,0.0002715475670993328,100,0,14,0.14,5,95,-1110.2,0.001,106.75616383552551
91,0.002788601815700531,100,0,15,0.15,4,96,-1100.8899999999996,0.001,107.81196904182434
92,0.00026473268866539,100,0,11,0.11,8,92,-1147.9399999999996,0.001,108.90335273742676
93,0.000262138806283474,100,0,9,0.09,11,89,-1185.7499999999998,0.001,110.07541394233704
94,0.0014314337074756622,100,0,16,0.16,2,98,-1108.7599999999998,0.001,111.14138793945312
95,0.000247229877859354,100,0,15,0.15,4,96,-1084.8799999999997,0.001,112.19796991348267
96,0.00023954994976520537,100,0,12,0.12,6,94,-1133.8299999999997,0.001,113.27816700935364
97,0.00024129347875714302,100,0,9,0.09,12,88,-1177.9599999999996,0.001,114.39265370368958
98,0.0002421173080801964,100,0,8,0.08,12,88,-1168.7699999999998,0.001,115.49416184425354
99,0.00024408333003520967,100,0,11,0.11,13,87,-1157.4799999999998,0.001,116.58790397644043
100,0.0014331015944480897,100,0,9,0.09,2,98,-1174.1299999999992,0.001,117.69404482841492
101,0.00023966848850250243,100,0,17,0.17,7,93,-1133.3599999999997,0.001,118.77647590637207
102,0.0002461039088666439,100,0,9,0.09,7,93,-1175.2899999999995,0.001,119.8961238861084
103,0.00023860624060034752,100,0,19,0.19,8,92,-1076.1699999999996,0.001,120.92505073547363
104,0.00025592541322112084,100,0,15,0.15,11,89,-1079.0199999999998,0.001,121.95396566390991
105,0.00022907841950654982,100,0,20,0.2,5,95,-1047.7400000000002,0.001,122.95470786094666
106,0.0013723558187484742,100,0,8,0.08,3,97,-1172.9199999999996,0.001,124.05601000785828
107,0.0013592782616615295,100,0,10,0.1,5,95,-1146.94,0.001,125.18494391441345
108,0.00027761805802583694,100,0,11,0.11,5,95,-1162.6899999999994,0.001,126.28220701217651
109,0.00027589600533246996,100,0,9,0.09,3,97,-1152.559999999999,0.001,127.3902997970581
110,0.0027125900983810424,100,0,18,0.18,2,98,-1043.6600000000003,0.001,128.40691995620728
111,0.0013449427485466004,100,0,14,0.14,5,95,-1134.6499999999996,0.001,129.49856686592102
112,0.0013136567175388335,100,0,12,0.12,4,96,-1145.6799999999992,0.001,130.57324075698853
113,0.0002461250498890877,100,0,12,0.12,3,97,-1130.0399999999995,0.001,131.64902687072754
114,0.0002482461929321289,100,0,9,0.09,5,95,-1164.8699999999997,0.001,132.78109169006348
115,0.00023022323846817017,100,0,14,0.14,7,93,-1120.779999999999,0.001,133.910169839859
116,0.00023332923650741576,100,0,17,0.17,6,94,-1070.3699999999997,0.001,134.96768379211426
117,0.00022190742194652557,100,0,12,0.12,5,95,-1110.93,0.001,136.0297417640686
118,0.00022454230114817619,100,0,12,0.12,7,93,-1130.5399999999997,0.001,137.10007190704346
119,0.00022423511371016502,100,0,14,0.14,10,90,-1115.2399999999998,0.001,138.17400598526
120,0.00023047594353556633,100,0,10,0.1,7,93,-1145.7899999999995,0.001,139.28105092048645
121,0.0002362751215696335,100,0,15,0.15,5,95,-1100.9199999999996,0.001,140.3469729423523
122,0.00022120431065559388,100,0,12,0.12,11,89,-1134.8400000000004,0.001,141.432550907135
123,0.00024922654032707216,100,0,10,0.1,8,92,-1145.6000000000001,0.001,142.53558993339539
124,0.0002573342248797417,100,0,9,0.09,9,91,-1194.2499999999998,0.001,143.66499876976013
125,0.00027373341843485834,100,0,10,0.1,12,88,-1135.8799999999997,0.001,144.7431938648224
126,0.0002840867638587952,100,0,15,0.15,6,94,-1106.6499999999996,0.001,145.7853560447693
127,0.0002838708274066448,100,0,9,0.09,8,92,-1176.22,0.001,146.90456986427307
128,0.0002931847423315048,100,0,8,0.08,4,96,-1186.0499999999993,0.001,148.02162885665894
129,0.00028046753257513044,100,0,13,0.13,7,93,-1174.9299999999996,0.001,149.1406888961792
130,0.0002809053659439087,100,0,13,0.13,5,95,-1194.3299999999997,0.001,150.25674867630005
131,0.00033525142818689345,100,0,6,0.06,8,92,-1209.0999999999995,0.001,151.38144183158875
132,0.0003593840077519417,100,0,0,0.0,9,91,-1258.8299999999995,0.001,152.53739070892334
133,0.00036890614777803423,100,0,1,0.01,3,97,-1247.37,0.001,153.69998288154602
134,0.0003831043466925621,100,0,0,0.0,13,87,-1259.989999999999,0.001,154.90336179733276
135,0.00039832144975662234,100,0,0,0.0,5,95,-1259.5999999999995,0.001,156.06388568878174
136,0.001985308676958084,100,0,12,0.12,2,98,-1139.1999999999996,0.001,157.15758800506592
137,0.00040411006659269333,100,0,14,0.14,13,87,-1128.9599999999994,0.001,158.24835467338562
138,0.0004091882333159447,100,0,9,0.09,8,92,-1163.61,0.001,159.33833599090576
139,0.0004086335375905037,100,0,11,0.11,8,92,-1133.6299999999994,0.001,160.40459489822388
140,0.00040489323437213897,100,0,7,0.07,10,90,-1168.5499999999997,0.001,161.49692392349243
141,0.0004123787209391594,100,0,6,0.06,8,92,-1187.7299999999993,0.001,162.61856889724731
142,0.0004164162278175354,100,0,12,0.12,13,87,-1121.54,0.001,163.68177890777588
143,0.0004152504727244377,100,0,11,0.11,5,95,-1129.2299999999996,0.001,164.74731492996216
144,0.00042642872780561446,100,0,6,0.06,10,90,-1197.7099999999994,0.001,165.87604308128357
145,0.00042775146663188936,100,0,11,0.11,4,96,-1150.3899999999994,0.001,166.95711278915405
146,0.0004156076908111572,100,0,14,0.14,4,96,-1121.3399999999997,0.001,168.03355598449707
147,0.0020932430028915406,100,0,18,0.18,2,98,-1040.08,0.001,169.03913402557373
148,0.00043089210987091065,100,0,10,0.1,7,93,-1143.6199999999994,0.001,170.15908098220825
149,0.0004323204606771469,100,0,11,0.11,12,88,-1137.13,0.001,171.34810495376587
150,0.000417044423520565,100,0,7,0.07,12,88,-1189.4199999999998,0.001,172.64772391319275
151,0.00042072370648384096,100,0,10,0.1,10,90,-1146.1700000000003,0.001,173.85915803909302
152,0.0016998942196369171,100,0,12,0.12,6,94,-1119.7699999999998,0.001,175.01575303077698
153,0.00040786828845739364,100,0,14,0.14,5,95,-1103.2299999999996,0.001,176.07950282096863
154,0.00038688763976097107,100,0,10,0.1,12,88,-1153.2199999999998,0.001,177.1837019920349
155,0.0003847175091505051,100,0,6,0.06,13,87,-1204.2999999999988,0.001,178.33659076690674
156,0.00036636628210544585,100,0,6,0.06,9,91,-1193.4399999999994,0.001,179.49213790893555
157,0.0003694339469075203,100,0,16,0.16,13,87,-1081.39,0.001,180.54658102989197
158,0.00036723479628562926,100,0,10,0.1,4,96,-1176.7699999999995,0.001,181.6655297279358
159,0.0003634638339281082,100,0,11,0.11,13,87,-1115.9899999999998,0.001,182.73303484916687
160,0.0003571188449859619,100,0,13,0.13,5,95,-1109.7899999999997,0.001,183.80634808540344
161,0.00036105073988437655,100,0,12,0.12,11,89,-1136.1499999999994,0.001,184.91596698760986
162,0.00036711812019348146,100,0,4,0.04,3,97,-1237.639999999999,0.001,186.10340404510498
163,0.00036162484437227247,100,0,8,0.08,6,94,-1183.0599999999993,0.001,187.30306100845337
164,0.0003788045048713684,100,0,10,0.1,4,96,-1147.5799999999995,0.001,188.42084407806396
165,0.00037268958985805514,100,0,15,0.15,7,93,-1094.0600000000002,0.001,189.46495175361633
166,0.00038021102547645567,100,0,13,0.13,6,94,-1103.6399999999999,0.001,190.51705193519592
167,0.00036857616156339647,100,0,10,0.1,13,87,-1127.1999999999998,0.001,191.60020875930786
168,0.00037635646760463714,100,0,13,0.13,13,87,-1128.8500000000001,0.001,192.6682870388031
169,0.0004027337580919266,100,0,8,0.08,5,95,-1180.5399999999993,0.001,193.77734088897705
170,0.00041152816265821457,100,0,8,0.08,6,94,-1179.8699999999992,0.001,194.89404797554016
171,0.0004199192672967911,100,0,15,0.15,12,88,-1115.3399999999997,0.001,195.95674180984497
172,0.00041093517094850543,100,0,13,0.13,7,93,-1135.1999999999998,0.001,197.03539371490479
173,0.00044196642935276034,100,0,8,0.08,4,96,-1163.5299999999993,0.001,198.14058804512024
174,0.00044986315071582795,100,0,13,0.13,5,95,-1108.8999999999996,0.001,199.25201892852783
175,0.00044617488980293275,100,0,7,0.07,13,87,-1194.9699999999996,0.001,200.8289818763733
176,0.0004802073538303375,100,0,5,0.05,13,87,-1192.1999999999996,0.001,201.98745584487915
177,0.0004844058677554131,100,0,0,0.0,13,87,-1259.5899999999992,0.001,203.31551480293274
178,0.0004865919053554535,100,0,0,0.0,3,97,-1259.5499999999995,0.001,204.55724382400513
179,0.0004926502332091332,100,0,0,0.0,7,93,-1259.3399999999992,0.001,205.73358583450317
180,0.0005015090480446815,100,0,0,0.0,6,94,-1260.2699999999993,0.001,206.98687171936035
181,0.0005091798305511475,100,0,0,0.0,7,93,-1260.3399999999995,0.001,208.17362689971924
182,0.0005202912539243698,100,0,0,0.0,5,95,-1259.8899999999992,0.001,209.39424896240234
183,0.0005314990878105164,100,0,0,0.0,12,88,-1260.1499999999992,0.001,210.564306974411
184,0.000538543052971363,100,0,0,0.0,6,94,-1258.8199999999995,0.001,211.80957889556885
185,0.0007673875987529755,100,0,2,0.02,6,94,-1236.989999999999,0.001,212.97933292388916
186,0.0005435590818524361,100,0,0,0.0,8,92,-1260.3799999999992,0.001,214.21422696113586
187,0.0005142930522561073,100,0,14,0.14,10,90,-1150.02,0.001,215.41982173919678
188,0.000518372505903244,100,0,6,0.06,7,93,-1210.8299999999997,0.001,216.58626890182495
189,0.00047470923513174055,100,0,11,0.11,7,93,-1180.2999999999993,0.001,217.71328687667847
190,0.0004510858282446861,100,0,17,0.17,10,90,-1149.2699999999995,0.001,218.85692596435547
191,0.000462241992354393,100,0,6,0.06,5,95,-1220.2499999999995,0.001,220.00844287872314
192,0.00046133264899253843,100,0,5,0.05,12,88,-1233.5299999999993,0.001,221.1793179512024
193,0.00043611541390419005,100,0,8,0.08,4,96,-1208.7899999999995,0.001,222.31678080558777
194,0.00044320601969957354,100,0,11,0.11,5,95,-1187.4799999999996,0.001,223.46506071090698
195,0.002103302627801895,100,0,9,0.09,3,97,-1205.9399999999994,0.001,224.65588188171387
196,0.0004628510773181915,100,0,8,0.08,7,93,-1214.4599999999996,0.001,225.89506888389587
197,0.0004772027209401131,100,0,12,0.12,6,94,-1179.1399999999992,0.001,227.07443690299988
198,0.00048362262547016146,100,0,7,0.07,6,94,-1200.9999999999993,0.001,228.24680709838867
199,0.000518258772790432,100,0,12,0.12,9,91,-1182.4599999999998,0.001,229.43842887878418
200,0.0005014485493302346,100,0,9,0.09,2,98,-1204.8799999999997,0.001,230.5889389514923
201,0.0005063693225383759,100,0,12,0.12,6,94,-1155.24,0.001,231.66919684410095
202,0.0005050454661250114,100,0,11,0.11,10,90,-1159.1600000000003,0.001,232.7607617378235
203,0.0005223725736141205,100,0,12,0.12,9,91,-1103.3899999999996,0.001,233.80656170845032
204,0.0023313842713832853,100,0,11,0.11,2,98,-1153.8399999999997,0.001,234.89550375938416
205,0.0004989737272262573,100,0,12,0.12,7,93,-1118.5199999999993,0.001,235.92447781562805
206,0.0004370412230491638,100,0,17,0.17,7,93,-1068.2399999999996,0.001,236.93437480926514
207,0.00043584711849689486,100,0,16,0.16,9,91,-1105.4799999999996,0.001,237.9633526802063
208,0.00042784668505191803,100,0,13,0.13,7,93,-1101.7299999999998,0.001,239.00810885429382
209,0.00040602494031190874,100,0,8,0.08,5,95,-1165.8999999999996,0.001,240.0957429409027
210,0.0003914985433220863,100,0,16,0.16,4,96,-1111.2499999999995,0.001,241.13536381721497
211,0.0003942396864295006,100,0,12,0.12,4,96,-1127.4599999999998,0.001,242.17823791503906
212,0.00039551250636577607,100,0,6,0.06,8,92,-1201.4899999999996,0.001,243.2943696975708
213,0.0016408038139343261,100,0,8,0.08,5,95,-1191.2799999999993,0.001,244.42178106307983
214,0.0003754278644919395,100,0,16,0.16,7,93,-1062.07,0.001,245.44410586357117
215,0.00033369127660989764,100,0,19,0.19,7,93,-1046.35,0.001,246.45415782928467
216,0.0003722485899925232,100,0,10,0.1,9,91,-1153.2499999999998,0.001,247.53512597084045
217,0.000377746969461441,100,0,10,0.1,3,97,-1158.6099999999992,0.001,248.62438583374023
218,0.0003682243824005127,100,0,10,0.1,3,97,-1152.23,0.001,249.69506192207336
219,0.00038169104605913164,100,0,6,0.06,8,92,-1206.5099999999998,0.001,250.81981492042542
220,0.000554257445037365,100,0,12,0.12,7,93,-1134.1099999999997,0.001,251.88562989234924
221,0.0003750409185886383,100,0,14,0.14,7,93,-1105.3299999999995,0.001,252.91245698928833
222,0.0003875092789530754,100,0,12,0.12,12,88,-1134.3699999999997,0.001,253.97609400749207
223,0.0003902818262577057,100,0,11,0.11,8,92,-1160.9899999999993,0.001,255.04740476608276
224,0.0004271668940782547,100,0,7,0.07,10,90,-1186.5699999999995,0.001,256.15205097198486
225,0.0005837959051132202,100,0,7,0.07,12,88,-1183.5599999999995,0.001,257.25859570503235
