epoch,episode,step,dopamine,reward,status
25,27,40,0.9609223008155823,-0.25,not_over
25,27,41,0.9607657790184021,-0.25,not_over
25,27,42,0.9606271982192993,-0.25,not_over
25,27,43,0.9605045318603516,-0.25,not_over
25,27,44,0.9603959918022156,-0.25,not_over
25,27,45,0.9602998495101929,-0.25,not_over
25,27,46,0.9602147340774536,-0.25,not_over
25,27,47,0.9601393938064575,-0.25,not_over
25,27,48,0.9600726962089539,-0.25,not_over
25,27,49,0.960013747215271,-0.25,not_over
25,27,50,0.9599614143371582,-0.25,lose
25,28,0,1.0,-0.04,not_over
25,28,1,1.0,-0.04,not_over
25,28,2,1.0,-0.04,not_over
25,28,3,1.0,-0.04,not_over
25,28,4,1.0,-0.04,not_over
25,28,5,1.0,1.0,win
25,29,0,1.0,-0.04,not_over
25,29,1,1.0,-0.04,not_over
25,29,2,1.0,-0.04,not_over
25,29,3,1.0,1.0,win
25,30,0,1.0,-0.04,not_over
25,30,1,1.0,1.0,win
25,31,0,1.0,-0.04,not_over
25,31,1,1.0,1.0,win
25,32,0,1.0,-0.04,not_over
25,32,1,1.0,-0.04,not_over
25,32,2,1.0,-0.04,not_over
25,32,3,1.0,1.0,win
25,33,0,1.0,-0.25,not_over
25,33,1,1.0,-0.25,not_over
25,33,2,1.0,-0.25,not_over
25,33,3,1.0,-0.25,not_over
25,33,4,1.0,-0.25,not_over
25,33,5,1.0,-0.25,not_over
25,33,6,1.0,-0.25,not_over
25,33,7,1.0,-0.25,not_over
25,33,8,1.0,-0.25,not_over
25,33,9,1.0,-0.25,not_over
25,33,10,1.0,-0.25,not_over
25,33,11,1.0,-0.25,not_over
25,33,12,1.0,-0.25,not_over
25,33,13,1.0,-0.25,not_over
25,33,14,1.0,-0.25,not_over
25,33,15,0.9973651170730591,-0.25,not_over
25,33,16,0.9926706552505493,-0.25,not_over
25,33,17,0.9889312982559204,-0.25,not_over
25,33,18,0.9855480790138245,-0.25,not_over
25,33,19,0.9825664758682251,-0.25,not_over
25,33,20,0.9799249172210693,-0.25,not_over
25,33,21,0.977587103843689,-0.25,not_over
25,33,22,0.9755176305770874,-0.25,not_over
25,33,23,0.9736858606338501,-0.25,not_over
25,33,24,0.9720643758773804,-0.25,not_over
25,33,25,0.9706289768218994,-0.25,not_over
25,33,26,0.9693583846092224,-0.25,not_over
25,33,27,0.968233585357666,-0.25,not_over
25,33,28,0.9672380089759827,-0.25,not_over
25,33,29,0.966356635093689,-0.25,not_over
25,33,30,0.9655764698982239,-0.25,not_over
25,33,31,0.9648858308792114,-0.25,not_over
25,33,32,0.9642744064331055,-0.25,not_over
25,33,33,0.9637332558631897,-0.25,not_over
25,33,34,0.9632541537284851,-0.25,not_over
25,33,35,0.9628300666809082,-0.25,not_over
25,33,36,0.9624545574188232,-0.25,not_over
25,33,37,0.9621222615242004,-0.25,not_over
25,33,38,0.9618280529975891,-0.25,not_over
25,33,39,0.9615676403045654,-0.25,not_over
25,33,40,0.9613370299339294,-0.25,not_over
25,33,41,0.961132824420929,-0.25,not_over
25,33,42,0.9609521627426147,-0.25,not_over
25,33,43,0.9607923030853271,-0.25,not_over
25,33,44,0.9606506824493408,-0.25,not_over
25,33,45,0.9605253338813782,-0.25,not_over
25,33,46,0.9604143500328064,-0.25,not_over
25,33,47,0.9603160619735718,-0.25,not_over
25,33,48,0.9602290987968445,-0.25,not_over
25,33,49,0.9601520895957947,-0.25,not_over
25,33,50,0.9600839614868164,-0.25,lose
25,34,0,1.0,-0.04,not_over
25,34,1,1.0,-0.04,not_over
25,34,2,1.0,-0.04,not_over
25,34,3,1.0,-0.04,not_over
25,34,4,1.0,-0.04,not_over
25,34,5,1.0,1.0,win
25,35,0,1.0,-0.04,not_over
25,35,1,1.0,-0.04,not_over
25,35,2,1.0,-0.04,not_over
25,35,3,1.0,-0.04,not_over
25,35,4,1.0,-0.04,not_over
25,35,5,1.0,-0.04,not_over
25,35,6,1.0,-0.04,not_over
25,35,7,1.0,1.0,win
25,36,0,1.0,-0.04,not_over
25,36,1,1.0,-0.04,not_over
25,36,2,1.0,-0.04,not_over
25,36,3,1.0,-0.04,not_over
25,36,4,1.0,-0.04,not_over
25,36,5,1.0,-0.04,not_over
25,36,6,1.0,1.0,win
25,37,0,1.0,-0.04,not_over
25,37,1,1.0,-0.04,not_over
25,37,2,1.0,-0.04,not_over
25,37,3,1.0,-0.04,not_over
25,37,4,1.0,-0.04,not_over
25,37,5,1.0,-0.04,not_over
25,37,6,1.0,-0.04,not_over
25,37,7,1.0,1.0,win
25,38,0,1.0,-0.04,not_over
25,38,1,1.0,-0.04,not_over
25,38,2,1.0,-0.04,not_over
25,38,3,1.0,-0.04,not_over
25,38,4,1.0,-0.04,not_over
25,38,5,1.0,-0.04,not_over
25,38,6,1.0,-0.04,not_over
25,38,7,1.0,1.0,win
25,39,0,1.0,-0.04,not_over
25,39,1,1.0,-0.04,not_over
25,39,2,1.0,1.0,win
25,40,0,1.0,-0.04,not_over
25,40,1,1.0,-0.04,not_over
25,40,2,1.0,-0.04,not_over
25,40,3,1.0,-0.04,not_over
25,40,4,1.0,-0.04,not_over
25,40,5,1.0,1.0,win
25,41,0,1.0,-0.04,not_over
25,41,1,1.0,-0.04,not_over
25,41,2,1.0,-0.04,not_over
25,41,3,1.0,1.0,win
25,42,0,1.0,-0.25,not_over
25,42,1,1.0,-0.25,not_over
25,42,2,1.0,-0.25,not_over
25,42,3,1.0,-0.25,not_over
25,42,4,1.0,-0.25,not_over
25,42,5,1.0,-0.25,not_over
25,42,6,1.0,-0.25,not_over
25,42,7,1.0,-0.25,not_over
25,42,8,1.0,-0.25,not_over
25,42,9,1.0,-0.25,not_over
25,42,10,1.0,-0.25,not_over
25,42,11,1.0,-0.25,not_over
25,42,12,1.0,-0.25,not_over
25,42,13,1.0,-0.25,not_over
25,42,14,1.0,-0.25,not_over
25,42,15,0.995101273059845,-0.25,not_over
25,42,16,0.991065263748169,-0.25,not_over
25,42,17,0.9874400496482849,-0.25,not_over
25,42,18,0.9842405319213867,-0.25,not_over
25,42,19,0.9814068675041199,-0.25,not_over
25,42,20,0.9788988828659058,-0.25,not_over
25,42,21,0.9766788482666016,-0.25,not_over
25,42,22,0.9747136831283569,-0.25,not_over
25,42,23,0.9729741811752319,-0.25,not_over
25,42,24,0.9714343547821045,-0.25,not_over
25,42,25,0.9700713157653809,-0.25,not_over
25,42,26,0.9688647985458374,-0.25,not_over
25,42,27,0.9677966833114624,-0.25,not_over
25,42,28,0.9668512344360352,-0.25,not_over
25,42,29,0.9660142660140991,-0.25,not_over
25,42,30,0.965273380279541,-0.25,not_over
25,42,31,0.9646174907684326,-0.25,not_over
25,42,32,0.9640368819236755,-0.25,not_over
25,42,33,0.9635229110717773,-0.25,not_over
25,42,34,0.9630680084228516,-0.25,not_over
25,42,35,0.9626651406288147,-0.25,not_over
25,42,36,0.9623086452484131,-0.25,not_over
25,42,37,0.9619930386543274,-0.25,not_over
25,42,38,0.9617136716842651,-0.25,not_over
25,42,39,0.9614663124084473,-0.25,not_over
25,42,40,0.9612473845481873,-0.25,not_over
25,42,41,0.9610535502433777,-0.25,not_over
25,42,42,0.9608820676803589,-0.25,not_over
25,42,43,0.9607300758361816,-0.25,not_over
25,42,44,0.9605956673622131,-0.25,not_over
25,42,45,0.9604766368865967,-0.25,not_over
25,42,46,0.9603712558746338,-0.25,not_over
25,42,47,0.9602779150009155,-0.25,not_over
25,42,48,0.9601953625679016,-0.25,not_over
25,42,49,0.960122287273407,-0.25,not_over
25,42,50,0.9600574970245361,-0.25,lose
25,43,0,1.0,-0.04,not_over
25,43,1,1.0,-0.04,not_over
25,43,2,1.0,1.0,win
25,44,0,1.0,-0.04,not_over
25,44,1,1.0,-0.04,not_over
25,44,2,1.0,-0.04,not_over
25,44,3,1.0,-0.04,not_over
25,44,4,1.0,1.0,win
25,45,0,1.0,-0.04,not_over
25,45,1,1.0,-0.04,not_over
25,45,2,1.0,-0.04,not_over
25,45,3,1.0,1.0,win
25,46,0,1.0,-0.25,not_over
25,46,1,1.0,-0.25,not_over
25,46,2,1.0,-0.25,not_over
25,46,3,1.0,-0.25,not_over
25,46,4,1.0,-0.25,not_over
25,46,5,1.0,-0.25,not_over
25,46,6,1.0,-0.25,not_over
25,46,7,1.0,-0.25,not_over
25,46,8,1.0,-0.25,not_over
25,46,9,1.0,-0.25,not_over
25,46,10,1.0,-0.25,not_over
25,46,11,1.0,-0.25,not_over
25,46,12,1.0,-0.25,not_over
25,46,13,1.0,-0.25,not_over
25,46,14,0.9996611475944519,-0.25,not_over
25,46,15,0.9942995309829712,-0.25,not_over
25,46,16,0.990444004535675,-0.25,not_over
25,46,17,0.986874520778656,-0.25,not_over
25,46,18,0.9837426543235779,-0.25,not_over
25,46,19,0.9809656739234924,-0.25,not_over
25,46,20,0.978508472442627,-0.25,not_over
25,46,21,0.9763332009315491,-0.25,not_over
25,46,22,0.9744077920913696,-0.25,not_over
25,46,23,0.9727033972740173,-0.25,not_over
25,46,24,0.9711946249008179,-0.25,not_over
25,46,25,0.9698591232299805,-0.25,not_over
25,46,26,0.9686768651008606,-0.25,not_over
25,46,27,0.9676303863525391,-0.25,not_over
25,46,28,0.9667040109634399,-0.25,not_over
25,46,29,0.9658839702606201,-0.25,not_over
25,46,30,0.9651579856872559,-0.25,not_over
25,46,31,0.9645153880119324,-0.25,not_over
25,46,32,0.9639464616775513,-0.25,not_over
25,46,33,0.9634429216384888,-0.25,not_over
25,46,34,0.9629971385002136,-0.25,not_over
25,46,35,0.9626024961471558,-0.25,not_over
25,46,36,0.9622531533241272,-0.25,not_over
25,46,37,0.9619439244270325,-0.25,not_over
25,46,38,0.9616702198982239,-0.25,not_over
25,46,39,0.9614279270172119,-0.25,not_over
25,46,40,0.9612132906913757,-0.25,not_over
25,46,41,0.9610233306884766,-0.25,not_over
25,46,42,0.9608551859855652,-0.25,not_over
25,46,43,0.960706353187561,-0.25,not_over
25,46,44,0.9605746865272522,-0.25,not_over
25,46,45,0.9604580402374268,-0.25,not_over
25,46,46,0.9603548049926758,-0.25,not_over
25,46,47,0.9602633714675903,-0.25,not_over
25,46,48,0.9601824283599854,-0.25,not_over
25,46,49,0.9601108431816101,-0.25,not_over
25,46,50,0.9600473642349243,-0.25,lose
25,47,0,1.0,-0.04,not_over
25,47,1,1.0,-0.04,not_over
25,47,2,1.0,-0.04,not_over
25,47,3,1.0,-0.04,not_over
25,47,4,1.0,1.0,win
25,48,0,1.0,-0.04,not_over
25,48,1,1.0,-0.04,not_over
25,48,2,1.0,-0.04,not_over
25,48,3,1.0,-0.04,not_over
25,48,4,1.0,1.0,win
25,49,0,1.0,1.0,win
25,50,0,1.0,-0.04,not_over
25,50,1,1.0,-0.04,not_over
25,50,2,1.0,1.0,win
25,51,0,1.0,-0.04,not_over
25,51,1,1.0,-0.04,not_over
25,51,2,1.0,-0.04,not_over
25,51,3,1.0,-0.04,not_over
25,51,4,1.0,-0.04,not_over
25,51,5,1.0,1.0,win
25,52,0,1.0,-0.04,not_over
25,52,1,1.0,-0.04,not_over
25,52,2,1.0,-0.04,not_over
25,52,3,1.0,-0.04,not_over
25,52,4,1.0,-0.04,not_over
25,52,5,1.0,-0.04,not_over
25,52,6,1.0,1.0,win
25,53,0,1.0,-0.04,not_over
25,53,1,1.0,-0.04,not_over
25,53,2,1.0,1.0,win
25,54,0,1.0,-0.04,not_over
25,54,1,1.0,-0.04,not_over
25,54,2,1.0,-0.04,not_over
25,54,3,1.0,-0.04,not_over
25,54,4,1.0,-0.04,not_over
25,54,5,1.0,-0.04,not_over
25,54,6,1.0,-0.04,not_over
25,54,7,1.0,1.0,win
25,55,0,1.0,-0.04,not_over
25,55,1,1.0,-0.04,not_over
25,55,2,1.0,-0.04,not_over
25,55,3,1.0,-0.04,not_over
25,55,4,1.0,-0.04,not_over
25,55,5,1.0,1.0,win
25,56,0,1.0,-0.04,not_over
25,56,1,1.0,-0.04,not_over
25,56,2,1.0,-0.04,not_over
25,56,3,1.0,1.0,win
25,57,0,1.0,-0.04,not_over
25,57,1,1.0,1.0,win
25,58,0,1.0,-0.04,not_over
25,58,1,1.0,-0.04,not_over
25,58,2,1.0,-0.04,not_over
25,58,3,1.0,-0.04,not_over
25,58,4,1.0,1.0,win
25,59,0,1.0,-0.04,not_over
25,59,1,1.0,1.0,win
25,60,0,1.0,1.0,win
25,61,0,1.0,-0.25,not_over
25,61,1,1.0,-0.25,not_over
25,61,2,1.0,-0.25,not_over
25,61,3,1.0,-0.25,not_over
25,61,4,1.0,-0.25,not_over
25,61,5,1.0,-0.25,not_over
25,61,6,1.0,-0.25,not_over
25,61,7,1.0,-0.25,not_over
25,61,8,1.0,-0.25,not_over
25,61,9,1.0,-0.25,not_over
25,61,10,1.0,-0.25,not_over
25,61,11,1.0,-0.25,not_over
25,61,12,1.0,-0.25,not_over
25,61,13,1.0,-0.25,not_over
25,61,14,1.0,-0.25,not_over
25,61,15,1.0,-0.25,not_over
25,61,16,0.9987133741378784,-0.25,not_over
25,61,17,0.9936270713806152,-0.25,not_over
25,61,18,0.9898195266723633,-0.25,not_over
25,61,19,0.9863269925117493,-0.25,not_over
