epoch,episode,step,dopamine,reward,status
110,14,7,1.0,-0.04,not_over
110,14,8,1.0,-0.04,not_over
110,14,9,1.0,1.0,win
110,15,0,1.0,-0.04,not_over
110,15,1,1.0,-0.04,not_over
110,15,2,1.0,-0.04,not_over
110,15,3,1.0,-0.04,not_over
110,15,4,1.0,-0.04,not_over
110,15,5,1.0,-0.04,not_over
110,15,6,1.0,-0.04,not_over
110,15,7,1.0,-0.04,not_over
110,15,8,1.0,-0.04,not_over
110,15,9,1.0,-0.04,not_over
110,15,10,1.0,1.0,win
110,16,0,1.0,-0.04,not_over
110,16,1,1.0,-0.04,not_over
110,16,2,1.0,-0.04,not_over
110,16,3,1.0,-0.04,not_over
110,16,4,1.0,1.0,win
110,17,0,1.0,-0.04,not_over
110,17,1,1.0,-0.04,not_over
110,17,2,1.0,-0.04,not_over
110,17,3,1.0,-0.04,not_over
110,17,4,1.0,-0.04,not_over
110,17,5,1.0,-0.04,not_over
110,17,6,1.0,1.0,win
110,18,0,1.0,-0.04,not_over
110,18,1,1.0,-0.04,not_over
110,18,2,1.0,-0.04,not_over
110,18,3,1.0,1.0,win
110,19,0,1.0,-0.04,not_over
110,19,1,1.0,1.0,win
110,20,0,1.0,-0.25,not_over
110,20,1,1.0,-0.25,not_over
110,20,2,1.0,-0.25,not_over
110,20,3,1.0,-0.25,not_over
110,20,4,1.0,-0.25,not_over
110,20,5,1.0,-0.25,not_over
110,20,6,1.0,-0.25,not_over
110,20,7,1.0,-0.25,not_over
110,20,8,1.0,-0.25,not_over
110,20,9,1.0,-0.25,not_over
110,20,10,1.0,-0.25,not_over
110,20,11,1.0,-0.25,not_over
110,20,12,1.0,-0.25,not_over
110,20,13,1.0,-0.25,not_over
110,20,14,1.0,-0.25,not_over
110,20,15,0.9987384676933289,-0.25,not_over
110,20,16,0.9936448931694031,-0.25,not_over
110,20,17,0.9898360371589661,-0.25,not_over
110,20,18,0.9863414764404297,-0.25,not_over
110,20,19,0.983269989490509,-0.25,not_over
110,20,20,0.9805474281311035,-0.25,not_over
110,20,21,0.9781382083892822,-0.25,not_over
110,20,22,0.9760055541992188,-0.25,not_over
110,20,23,0.9741176962852478,-0.25,not_over
110,20,24,0.9724465608596802,-0.25,not_over
110,20,25,0.9709674119949341,-0.25,not_over
110,20,26,0.9696578979492188,-0.25,not_over
110,20,27,0.9684988260269165,-0.25,not_over
110,20,28,0.9674727320671082,-0.25,not_over
110,20,29,0.966564416885376,-0.25,not_over
110,20,30,0.965760350227356,-0.25,not_over
110,20,31,0.965048611164093,-0.25,not_over
110,20,32,0.9644185900688171,-0.25,not_over
110,20,33,0.963860809803009,-0.25,not_over
110,20,34,0.9633670449256897,-0.25,not_over
110,20,35,0.9629300236701965,-0.25,not_over
110,20,36,0.9625430703163147,-0.25,not_over
110,20,37,0.9622006416320801,-0.25,not_over
110,20,38,0.9618973731994629,-0.25,not_over
110,20,39,0.9616289138793945,-0.25,not_over
110,20,40,0.9613913297653198,-0.25,not_over
110,20,41,0.9611809253692627,-0.25,not_over
110,20,42,0.9609947800636292,-0.25,not_over
110,20,43,0.9608299136161804,-0.25,not_over
110,20,44,0.9606840014457703,-0.25,not_over
110,20,45,0.960554838180542,-0.25,not_over
110,20,46,0.9604405164718628,-0.25,not_over
110,20,47,0.9603393077850342,-0.25,not_over
110,20,48,0.9602496027946472,-0.25,not_over
110,20,49,0.9601702690124512,-0.25,not_over
110,20,50,0.9601001143455505,-0.25,lose
110,21,0,1.0,-0.04,not_over
110,21,1,1.0,-0.04,not_over
110,21,2,1.0,-0.04,not_over
110,21,3,1.0,1.0,win
110,22,0,1.0,-0.04,not_over
110,22,1,1.0,-0.04,not_over
110,22,2,1.0,-0.04,not_over
110,22,3,1.0,-0.04,not_over
110,22,4,1.0,1.0,win
110,23,0,1.0,-0.25,not_over
110,23,1,1.0,-0.25,not_over
110,23,2,1.0,-0.25,not_over
110,23,3,1.0,-0.25,not_over
110,23,4,1.0,-0.25,not_over
110,23,5,1.0,-0.25,not_over
110,23,6,1.0,-0.25,not_over
110,23,7,1.0,-0.25,not_over
110,23,8,1.0,-0.25,not_over
110,23,9,1.0,-0.25,not_over
110,23,10,1.0,-0.25,not_over
110,23,11,1.0,-0.25,not_over
110,23,12,1.0,-0.25,not_over
110,23,13,1.0,-0.25,not_over
110,23,14,0.9976998567581177,-0.25,not_over
110,23,15,0.9929081797599792,-0.25,not_over
110,23,16,0.9891517758369446,-0.25,not_over
110,23,17,0.9857414960861206,-0.25,not_over
110,23,18,0.9827379584312439,-0.25,not_over
110,23,19,0.9800766706466675,-0.25,not_over
110,23,20,0.9777215123176575,-0.25,not_over
110,23,21,0.9756366014480591,-0.25,not_over
110,23,22,0.9737911224365234,-0.25,not_over
110,23,23,0.9721576571464539,-0.25,not_over
110,23,24,0.9707115292549133,-0.25,not_over
110,23,25,0.9694315195083618,-0.25,not_over
110,23,26,0.9682983756065369,-0.25,not_over
110,23,27,0.967295229434967,-0.25,not_over
110,23,28,0.9664073586463928,-0.25,not_over
110,23,29,0.965621292591095,-0.25,not_over
110,23,30,0.9649255275726318,-0.25,not_over
110,23,31,0.964309573173523,-0.25,not_over
110,23,32,0.9637643098831177,-0.25,not_over
110,23,33,0.9632816314697266,-0.25,not_over
110,23,34,0.9628543257713318,-0.25,not_over
110,23,35,0.9624760746955872,-0.25,not_over
110,23,36,0.9621413350105286,-0.25,not_over
110,23,37,0.9618449211120605,-0.25,not_over
110,23,38,0.9615824818611145,-0.25,not_over
110,23,39,0.9613502621650696,-0.25,not_over
110,23,40,0.9611446857452393,-0.25,not_over
110,23,41,0.9609625935554504,-0.25,not_over
110,23,42,0.9608014822006226,-0.25,not_over
110,23,43,0.9606587886810303,-0.25,not_over
110,23,44,0.960532546043396,-0.25,not_over
110,23,45,0.9604206681251526,-0.25,not_over
110,23,46,0.9603217840194702,-0.25,not_over
110,23,47,0.9602341651916504,-0.25,not_over
110,23,48,0.9601566195487976,-0.25,not_over
110,23,49,0.9600879549980164,-0.25,not_over
110,23,50,0.9600271582603455,-0.25,lose
110,24,0,1.0,-0.04,not_over
110,24,1,1.0,-0.04,not_over
110,24,2,1.0,1.0,win
110,25,0,1.0,-0.04,not_over
110,25,1,1.0,-0.04,not_over
110,25,2,1.0,-0.04,not_over
110,25,3,1.0,-0.04,not_over
110,25,4,1.0,1.0,win
110,26,0,1.0,-0.25,not_over
110,26,1,1.0,-0.25,not_over
110,26,2,1.0,-0.25,not_over
110,26,3,1.0,-0.25,not_over
110,26,4,1.0,-0.25,not_over
110,26,5,1.0,-0.25,not_over
110,26,6,1.0,-0.25,not_over
110,26,7,1.0,-0.25,not_over
110,26,8,1.0,-0.25,not_over
110,26,9,1.0,-0.25,not_over
110,26,10,1.0,-0.25,not_over
110,26,11,1.0,-0.25,not_over
110,26,12,1.0,-0.25,not_over
110,26,13,1.0,-0.25,not_over
110,26,14,0.9977487921714783,-0.25,not_over
110,26,15,0.9929428696632385,-0.25,not_over
110,26,16,0.9891840815544128,-0.25,not_over
110,26,17,0.9857697486877441,-0.25,not_over
110,26,18,0.9827630519866943,-0.25,not_over
110,26,19,0.9800989627838135,-0.25,not_over
110,26,20,0.9777411222457886,-0.25,not_over
110,26,21,0.9756540060043335,-0.25,not_over
110,26,22,0.973806619644165,-0.25,not_over
110,26,23,0.9721712470054626,-0.25,not_over
110,26,24,0.970723569393158,-0.25,not_over
110,26,25,0.9694421291351318,-0.25,not_over
110,26,26,0.9683077335357666,-0.25,not_over
110,26,27,0.9673036932945251,-0.25,not_over
110,26,28,0.966414749622345,-0.25,not_over
110,26,29,0.9656278491020203,-0.25,not_over
110,26,30,0.964931309223175,-0.25,not_over
110,26,31,0.9643146991729736,-0.25,not_over
110,26,32,0.9637688994407654,-0.25,not_over
110,26,33,0.9632856249809265,-0.25,not_over
110,26,34,0.9628579020500183,-0.25,not_over
110,26,35,0.962479293346405,-0.25,not_over
110,26,36,0.9621440768241882,-0.25,not_over
110,26,37,0.9618473649024963,-0.25,not_over
110,26,38,0.9615846872329712,-0.25,not_over
110,26,39,0.9613521695137024,-0.25,not_over
110,26,40,0.961146354675293,-0.25,not_over
110,26,41,0.9609640836715698,-0.25,not_over
110,26,42,0.9608027935028076,-0.25,not_over
110,26,43,0.9606599807739258,-0.25,not_over
110,26,44,0.9605334997177124,-0.25,not_over
110,26,45,0.960421621799469,-0.25,not_over
110,26,46,0.9603225588798523,-0.25,not_over
110,26,47,0.9602348208427429,-0.25,not_over
110,26,48,0.9601572155952454,-0.25,not_over
110,26,49,0.9600885510444641,-0.25,not_over
110,26,50,0.9600276350975037,-0.25,lose
110,27,0,1.0,-0.04,not_over
110,27,1,1.0,-0.04,not_over
110,27,2,1.0,-0.04,not_over
110,27,3,1.0,-0.04,not_over
110,27,4,1.0,-0.04,not_over
110,27,5,1.0,-0.04,not_over
110,27,6,1.0,-0.04,not_over
110,27,7,1.0,-0.04,not_over
110,27,8,1.0,1.0,win
110,28,0,1.0,-0.04,not_over
110,28,1,1.0,-0.04,not_over
110,28,2,1.0,-0.04,not_over
110,28,3,1.0,-0.04,not_over
110,28,4,1.0,-0.04,not_over
110,28,5,1.0,-0.04,not_over
110,28,6,1.0,-0.04,not_over
110,28,7,1.0,1.0,win
110,29,0,1.0,-0.04,not_over
110,29,1,1.0,-0.25,not_over
110,29,2,1.0,-0.25,not_over
110,29,3,1.0,-0.25,not_over
110,29,4,1.0,-0.25,not_over
110,29,5,1.0,-0.25,not_over
110,29,6,1.0,-0.25,not_over
110,29,7,1.0,-0.25,not_over
110,29,8,1.0,-0.25,not_over
110,29,9,1.0,-0.25,not_over
110,29,10,1.0,-0.25,not_over
110,29,11,1.0,-0.25,not_over
110,29,12,1.0,-0.25,not_over
110,29,13,1.0,-0.25,not_over
110,29,14,0.9965000152587891,-0.25,not_over
110,29,15,0.9920571446418762,-0.25,not_over
110,29,16,0.9883614182472229,-0.25,not_over
110,29,17,0.9850484132766724,-0.25,not_over
110,29,18,0.9821233153343201,-0.25,not_over
110,29,19,0.979532778263092,-0.25,not_over
110,29,20,0.9772400259971619,-0.25,not_over
110,29,21,0.975210428237915,-0.25,not_over
110,29,22,0.97341388463974,-0.25,not_over
110,29,23,0.9718236327171326,-0.25,not_over
110,29,24,0.9704158902168274,-0.25,not_over
110,29,25,0.9691698551177979,-0.25,not_over
110,29,26,0.9680667519569397,-0.25,not_over
110,29,27,0.9670902490615845,-0.25,not_over
110,29,28,0.9662259221076965,-0.25,not_over
110,29,29,0.9654607176780701,-0.25,not_over
110,29,30,0.9647833704948425,-0.25,not_over
110,29,31,0.9641837477684021,-0.25,not_over
110,29,32,0.9636529684066772,-0.25,not_over
110,29,33,0.9631830453872681,-0.25,not_over
110,29,34,0.9627671241760254,-0.25,not_over
110,29,35,0.9623988270759583,-0.25,not_over
110,29,36,0.9620729088783264,-0.25,not_over
110,29,37,0.961784303188324,-0.25,not_over
110,29,38,0.9615288972854614,-0.25,not_over
110,29,39,0.9613026976585388,-0.25,not_over
110,29,40,0.9611025452613831,-0.25,not_over
110,29,41,0.9609253406524658,-0.25,not_over
110,29,42,0.9607685208320618,-0.25,not_over
110,29,43,0.9606295824050903,-0.25,not_over
110,29,44,0.9605066776275635,-0.25,not_over
110,29,45,0.9603978395462036,-0.25,not_over
110,29,46,0.9603015184402466,-0.25,not_over
110,29,47,0.960216224193573,-0.25,not_over
110,29,48,0.9601407051086426,-0.25,not_over
110,29,49,0.9600738883018494,-0.25,not_over
110,29,50,0.9600147008895874,-0.25,lose
110,30,0,1.0,-0.04,not_over
110,30,1,1.0,-0.04,not_over
110,30,2,1.0,-0.04,not_over
110,30,3,1.0,-0.04,not_over
110,30,4,1.0,-0.04,not_over
110,30,5,1.0,1.0,win
110,31,0,1.0,-0.04,not_over
110,31,1,1.0,-0.04,not_over
110,31,2,1.0,-0.04,not_over
110,31,3,1.0,-0.04,not_over
110,31,4,1.0,-0.04,not_over
110,31,5,1.0,-0.04,not_over
110,31,6,1.0,-0.04,not_over
110,31,7,1.0,-0.04,not_over
110,31,8,1.0,1.0,win
110,32,0,1.0,1.0,win
110,33,0,1.0,-0.04,not_over
110,33,1,1.0,1.0,win
110,34,0,1.0,-0.04,not_over
110,34,1,1.0,-0.04,not_over
110,34,2,1.0,-0.04,not_over
110,34,3,1.0,-0.04,not_over
110,34,4,1.0,-0.04,not_over
110,34,5,1.0,-0.04,not_over
110,34,6,1.0,1.0,win
110,35,0,1.0,-0.04,not_over
110,35,1,1.0,-0.04,not_over
110,35,2,1.0,-0.04,not_over
110,35,3,1.0,-0.04,not_over
110,35,4,1.0,-0.04,not_over
110,35,5,1.0,-0.04,not_over
110,35,6,1.0,-0.04,not_over
110,35,7,1.0,1.0,win
110,36,0,1.0,-0.04,not_over
110,36,1,1.0,-0.04,not_over
110,36,2,1.0,1.0,win
110,37,0,1.0,-0.04,not_over
110,37,1,1.0,-0.04,not_over
110,37,2,1.0,-0.04,not_over
110,37,3,1.0,-0.04,not_over
110,37,4,1.0,1.0,win
110,38,0,1.0,-0.04,not_over
110,38,1,1.0,-0.04,not_over
110,38,2,1.0,-0.04,not_over
110,38,3,1.0,-0.04,not_over
110,38,4,1.0,-0.04,not_over
110,38,5,1.0,-0.04,not_over
110,38,6,1.0,1.0,win
110,39,0,1.0,-0.04,not_over
110,39,1,1.0,1.0,win
110,40,0,1.0,-0.04,not_over
110,40,1,1.0,-0.04,not_over
110,40,2,1.0,-0.04,not_over
110,40,3,1.0,-0.04,not_over
110,40,4,1.0,-0.04,not_over
110,40,5,1.0,-0.04,not_over
110,40,6,1.0,-0.04,not_over
110,40,7,1.0,-0.04,not_over
110,40,8,1.0,1.0,win
110,41,0,1.0,-0.04,not_over
110,41,1,1.0,-0.04,not_over
110,41,2,1.0,1.0,win
110,42,0,1.0,-0.04,not_over
110,42,1,1.0,-0.04,not_over
110,42,2,1.0,-0.04,not_over
110,42,3,1.0,-0.04,not_over
110,42,4,1.0,-0.04,not_over
110,42,5,1.0,1.0,win
110,43,0,1.0,-0.04,not_over
110,43,1,1.0,-0.04,not_over
110,43,2,1.0,-0.04,not_over
110,43,3,1.0,1.0,win
110,44,0,1.0,-0.04,not_over
110,44,1,1.0,-0.04,not_over
110,44,2,1.0,-0.04,not_over
110,44,3,1.0,1.0,win
110,45,0,1.0,-0.04,not_over
110,45,1,1.0,-0.04,not_over
110,45,2,1.0,1.0,win
110,46,0,1.0,-0.04,not_over
110,46,1,1.0,-0.04,not_over
110,46,2,1.0,-0.04,not_over
110,46,3,1.0,-0.04,not_over
110,46,4,1.0,-0.04,not_over
110,46,5,1.0,-0.04,not_over
110,46,6,1.0,-0.04,not_over
110,46,7,1.0,-0.04,not_over
110,46,8,1.0,-0.04,not_over
110,46,9,1.0,-0.04,not_over
110,46,10,1.0,-0.04,not_over
110,46,11,1.0,1.0,win
110,47,0,1.0,-0.04,not_over
110,47,1,1.0,-0.04,not_over
110,47,2,1.0,-0.04,not_over
110,47,3,1.0,-0.04,not_over
110,47,4,1.0,-0.04,not_over
110,47,5,1.0,-0.04,not_over
110,47,6,1.0,-0.04,not_over
110,47,7,1.0,-0.04,not_over
110,47,8,1.0,-0.04,not_over
110,47,9,1.0,-0.04,not_over
110,47,10,1.0,-0.04,not_over
110,47,11,1.0,1.0,win
110,48,0,1.0,-0.04,not_over
110,48,1,1.0,-0.04,not_over
110,48,2,1.0,-0.04,not_over
110,48,3,1.0,-0.04,not_over
110,48,4,1.0,-0.04,not_over
110,48,5,1.0,-0.04,not_over
110,48,6,1.0,-0.04,not_over
110,48,7,1.0,-0.04,not_over
110,48,8,1.0,1.0,win
110,49,0,1.0,-0.04,not_over
110,49,1,1.0,-0.04,not_over
110,49,2,1.0,1.0,win
110,50,0,1.0,-0.04,not_over
110,50,1,1.0,-0.04,not_over
110,50,2,1.0,-0.04,not_over
110,50,3,1.0,1.0,win
110,51,0,1.0,-0.04,not_over
110,51,1,1.0,-0.04,not_over
110,51,2,1.0,-0.04,not_over
110,51,3,1.0,-0.04,not_over
110,51,4,1.0,-0.04,not_over
110,51,5,1.0,-0.04,not_over
110,51,6,1.0,-0.04,not_over
110,51,7,1.0,-0.04,not_over
110,51,8,1.0,-0.04,not_over
110,51,9,1.0,1.0,win
110,52,0,1.0,-0.04,not_over
110,52,1,1.0,-0.04,not_over
110,52,2,1.0,-0.04,not_over
110,52,3,1.0,-0.04,not_over
110,52,4,1.0,-0.04,not_over
110,52,5,1.0,-0.04,not_over
110,52,6,1.0,-0.04,not_over
110,52,7,1.0,-0.04,not_over
110,52,8,1.0,1.0,win
110,53,0,1.0,-0.04,not_over
110,53,1,1.0,-0.04,not_over
110,53,2,1.0,-0.04,not_over
110,53,3,1.0,-0.04,not_over
110,53,4,1.0,-0.04,not_over
110,53,5,1.0,-0.04,not_over
110,53,6,1.0,-0.04,not_over
110,53,7,1.0,-0.04,not_over
110,53,8,1.0,1.0,win
110,54,0,1.0,-0.04,not_over
110,54,1,1.0,-0.04,not_over
110,54,2,1.0,-0.04,not_over
110,54,3,1.0,-0.04,not_over
110,54,4,1.0,-0.04,not_over
110,54,5,1.0,-0.04,not_over
110,54,6,1.0,-0.04,not_over
110,54,7,1.0,-0.04,not_over
110,54,8,1.0,-0.04,not_over
110,54,9,1.0,1.0,win
110,55,0,1.0,-0.04,not_over
110,55,1,1.0,-0.04,not_over
110,55,2,1.0,-0.04,not_over
110,55,3,1.0,-0.04,not_over
110,55,4,1.0,-0.04,not_over
110,55,5,1.0,-0.04,not_over
110,55,6,1.0,-0.04,not_over
110,55,7,1.0,-0.04,not_over
110,55,8,1.0,1.0,win
110,56,0,1.0,-0.04,not_over
110,56,1,1.0,-0.04,not_over
110,56,2,1.0,-0.04,not_over
110,56,3,1.0,-0.04,not_over
110,56,4,1.0,-0.04,not_over
110,56,5,1.0,-0.04,not_over
110,56,6,1.0,-0.04,not_over
110,56,7,1.0,-0.04,not_over
110,56,8,1.0,-0.04,not_over
110,56,9,1.0,-0.04,not_over
110,56,10,1.0,-0.04,not_over
110,56,11,1.0,1.0,win
110,57,0,1.0,-0.04,not_over
110,57,1,1.0,-0.04,not_over
110,57,2,1.0,1.0,win
110,58,0,1.0,-0.04,not_over
110,58,1,1.0,-0.04,not_over
110,58,2,1.0,-0.04,not_over
110,58,3,1.0,-0.04,not_over
110,58,4,1.0,-0.04,not_over
110,58,5,1.0,-0.04,not_over
110,58,6,1.0,-0.04,not_over
110,58,7,1.0,-0.04,not_over
110,58,8,1.0,-0.04,not_over
110,58,9,1.0,-0.04,not_over
110,58,10,1.0,1.0,win
110,59,0,1.0,-0.04,not_over
110,59,1,1.0,-0.04,not_over
110,59,2,1.0,-0.04,not_over
110,59,3,1.0,-0.04,not_over
110,59,4,1.0,1.0,win
110,60,0,1.0,-0.04,not_over
110,60,1,1.0,-0.04,not_over
110,60,2,1.0,-0.04,not_over
110,60,3,1.0,-0.04,not_over
110,60,4,1.0,-0.04,not_over
110,60,5,1.0,-0.04,not_over
110,60,6,1.0,-0.04,not_over
110,60,7,1.0,-0.04,not_over
110,60,8,1.0,-0.04,not_over
110,60,9,1.0,-0.04,not_over
110,60,10,1.0,1.0,win
110,61,0,1.0,-0.04,not_over
110,61,1,1.0,-0.04,not_over
110,61,2,1.0,-0.04,not_over
110,61,3,1.0,1.0,win
110,62,0,1.0,1.0,win
110,63,0,1.0,-0.04,not_over
110,63,1,1.0,-0.04,not_over
110,63,2,1.0,-0.04,not_over
110,63,3,1.0,-0.04,not_over
110,63,4,1.0,-0.04,not_over
110,63,5,1.0,-0.04,not_over
110,63,6,1.0,1.0,win
110,64,0,1.0,-0.25,not_over
110,64,1,1.0,-0.25,not_over
110,64,2,1.0,-0.25,not_over
110,64,3,1.0,-0.25,not_over
110,64,4,1.0,-0.25,not_over
110,64,5,1.0,-0.25,not_over
110,64,6,1.0,-0.25,not_over
110,64,7,1.0,-0.25,not_over
110,64,8,1.0,-0.25,not_over
110,64,9,1.0,-0.25,not_over
110,64,10,1.0,-0.25,not_over
110,64,11,1.0,-0.25,not_over
110,64,12,1.0,-0.25,not_over
110,64,13,1.0,-0.25,not_over
110,64,14,0.9982786774635315,-0.25,not_over
110,64,15,0.9933187961578369,-0.25,not_over
110,64,16,0.9895331859588623,-0.25,not_over
110,64,17,0.9860758781433105,-0.25,not_over
110,64,18,0.9830344319343567,-0.25,not_over
110,64,19,0.9803390502929688,-0.25,not_over
110,64,20,0.9779537320137024,-0.25,not_over
110,64,21,0.9758421182632446,-0.25,not_over
110,64,22,0.9739731550216675,-0.25,not_over
110,64,23,0.9723186492919922,-0.25,not_over
110,64,24,0.9708541631698608,-0.25,not_over
110,64,25,0.9695577621459961,-0.25,not_over
110,64,26,0.9684101343154907,-0.25,not_over
110,64,27,0.967394232749939,-0.25,not_over
110,64,28,0.9664949774742126,-0.25,not_over
110,64,29,0.9656988978385925,-0.25,not_over
110,64,30,0.9649941921234131,-0.25,not_over
110,64,31,0.9643704295158386,-0.25,not_over
110,64,32,0.9638181924819946,-0.25,not_over
110,64,33,0.9633293151855469,-0.25,not_over
110,64,34,0.9628965854644775,-0.25,not_over
110,64,35,0.9625134468078613,-0.25,not_over
110,64,36,0.9621743559837341,-0.25,not_over
110,64,37,0.9618741273880005,-0.25,not_over
110,64,38,0.9616084098815918,-0.25,not_over
110,64,39,0.9613730907440186,-0.25,not_over
110,64,40,0.9611648917198181,-0.25,not_over
110,64,41,0.9609804749488831,-0.25,not_over
110,64,42,0.960817277431488,-0.25,not_over
110,64,43,0.9606727957725525,-0.25,not_over
110,64,44,0.9605449438095093,-0.25,not_over
110,64,45,0.9604317545890808,-0.25,not_over
110,64,46,0.9603314995765686,-0.25,not_over
110,64,47,0.960242748260498,-0.25,not_over
110,64,48,0.9601642489433289,-0.25,not_over
110,64,49,0.9600947499275208,-0.25,not_over
110,64,50,0.9600331783294678,-0.25,lose
110,65,0,1.0,-0.04,not_over
110,65,1,1.0,-0.04,not_over
110,65,2,1.0,-0.04,not_over
110,65,3,1.0,-0.04,not_over
110,65,4,1.0,-0.04,not_over
110,65,5,1.0,-0.04,not_over
110,65,6,1.0,1.0,win
110,66,0,1.0,-0.04,not_over
110,66,1,1.0,-0.04,not_over
110,66,2,1.0,-0.04,not_over
110,66,3,1.0,-0.04,not_over
110,66,4,1.0,-0.04,not_over
110,66,5,1.0,1.0,win
110,67,0,1.0,-0.04,not_over
110,67,1,1.0,-0.04,not_over
110,67,2,1.0,-0.04,not_over
110,67,3,1.0,-0.04,not_over
110,67,4,1.0,-0.04,not_over
110,67,5,1.0,-0.04,not_over
110,67,6,1.0,1.0,win
110,68,0,1.0,-0.04,not_over
110,68,1,1.0,-0.04,not_over
110,68,2,1.0,1.0,win
110,69,0,1.0,-0.04,not_over
110,69,1,1.0,-0.04,not_over
110,69,2,1.0,-0.04,not_over
110,69,3,1.0,-0.04,not_over
110,69,4,1.0,-0.04,not_over
110,69,5,1.0,-0.04,not_over
110,69,6,1.0,-0.04,not_over
110,69,7,1.0,-0.04,not_over
110,69,8,1.0,1.0,win
110,70,0,1.0,-0.04,not_over
110,70,1,1.0,-0.04,not_over
110,70,2,1.0,-0.04,not_over
110,70,3,1.0,-0.04,not_over
110,70,4,1.0,-0.04,not_over
110,70,5,1.0,-0.04,not_over
110,70,6,1.0,-0.04,not_over
110,70,7,1.0,-0.04,not_over
110,70,8,1.0,-0.04,not_over
110,70,9,1.0,1.0,win
110,71,0,1.0,-0.04,not_over
110,71,1,1.0,-0.04,not_over
110,71,2,1.0,-0.04,not_over
110,71,3,1.0,1.0,win
110,72,0,1.0,-0.04,not_over
110,72,1,1.0,-0.04,not_over
110,72,2,1.0,-0.04,not_over
110,72,3,1.0,-0.04,not_over
110,72,4,1.0,-0.04,not_over
110,72,5,1.0,-0.04,not_over
110,72,6,1.0,-0.04,not_over
110,72,7,1.0,1.0,win
110,73,0,1.0,-0.04,not_over
110,73,1,1.0,-0.04,not_over
110,73,2,1.0,-0.04,not_over
110,73,3,1.0,-0.04,not_over
110,73,4,1.0,-0.04,not_over
110,73,5,1.0,-0.04,not_over
110,73,6,1.0,-0.04,not_over
110,73,7,1.0,-0.04,not_over
110,73,8,1.0,1.0,win
110,74,0,1.0,-0.04,not_over
110,74,1,1.0,-0.04,not_over
110,74,2,1.0,1.0,win
110,75,0,1.0,-0.04,not_over
110,75,1,1.0,-0.04,not_over
110,75,2,1.0,-0.04,not_over
110,75,3,1.0,-0.04,not_over
110,75,4,1.0,-0.04,not_over
110,75,5,1.0,-0.04,not_over
110,75,6,1.0,-0.04,not_over
110,75,7,1.0,-0.04,not_over
110,75,8,1.0,1.0,win
110,76,0,1.0,-0.04,not_over
110,76,1,1.0,-0.04,not_over
110,76,2,1.0,-0.04,not_over
110,76,3,1.0,1.0,win
110,77,0,1.0,-0.25,not_over
110,77,1,1.0,-0.25,not_over
110,77,2,1.0,-0.25,not_over
110,77,3,1.0,-0.25,not_over
