epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.03504482169635594,100,0,13,0.13,2,98,-1093.1199999999994,0.001,1.9729340076446533
1,0.052545798234641554,100,0,13,0.13,9,91,-1094.6799999999996,0.001,3.7865090370178223
2,0.0448199418745935,100,0,17,0.17,6,94,-1034.73,0.001,5.811882257461548
3,0.05607501029968262,100,0,17,0.17,10,90,-1038.1599999999994,0.001,7.878669023513794
4,0.05163925928063691,100,0,27,0.27,5,95,-896.5799999999999,0.001,9.587671995162964
5,0.04157401446253061,100,0,4,0.04,4,96,-1211.1199999999994,0.001,11.60650110244751
6,0.05345035906881094,100,0,17,0.17,2,98,-1045.72,0.001,13.575381994247437
7,0.0467430429905653,100,0,13,0.13,3,97,-1089.5899999999995,0.001,16.426611185073853
8,0.04934700641781092,100,0,16,0.16,10,90,-1057.02,0.001,18.4110050201416
9,0.049212564192712305,100,0,13,0.13,3,97,-1087.4799999999996,0.001,20.29543900489807
10,0.049733942430466416,100,0,15,0.15,4,96,-1060.8199999999997,0.001,22.337653160095215
11,0.047979416809976104,100,0,12,0.12,10,90,-1103.7699999999998,0.001,25.56404209136963
12,0.04347313953563571,100,0,15,0.15,4,96,-1066.83,0.001,27.865276098251343
13,0.04954090760787949,100,0,31,0.31,2,98,-855.3199999999997,0.001,29.76276397705078
14,0.040705981738865374,100,0,18,0.18,6,94,-1020.91,0.001,31.73800015449524
15,0.04877365871332586,100,0,23,0.23,7,93,-966.61,0.001,34.08277106285095
16,0.045639180894941095,100,0,20,0.2,5,95,-1000.7099999999997,0.001,36.05542588233948
17,0.04781611239537597,100,0,20,0.2,5,95,-1008.3100000000001,0.001,38.5589861869812
18,0.039212818900123236,100,0,17,0.17,8,92,-1034.62,0.001,41.3645920753479
19,0.0458664452470839,100,0,4,0.04,7,93,-1219.7699999999995,0.001,44.61865210533142
20,0.04029797757044434,100,0,25,0.25,8,92,-926.87,0.001,47.3810920715332
21,0.0438485209364444,100,0,22,0.22,7,93,-974.58,0.001,50.20559811592102
22,0.04532706151716411,100,0,27,0.27,4,96,-904.4600000000002,0.001,52.17070007324219
23,0.043108638767153026,100,0,30,0.3,3,97,-857.15,0.001,54.302188873291016
24,0.04583270818926394,100,0,32,0.32,6,94,-844.1200000000001,0.001,56.57434010505676
25,0.037331616170704365,100,0,39,0.39,10,90,-742.0100000000002,0.001,58.34939002990723
26,0.04573853341862559,100,0,23,0.23,8,92,-973.3,0.001,60.382941007614136
27,0.04396312305703759,100,0,34,0.34,5,95,-803.1700000000003,0.001,62.0588321685791
28,0.034564388506114485,100,0,49,0.49,7,93,-621.6500000000002,0.001,63.97352600097656
29,0.04452977804467082,100,0,23,0.23,11,89,-952.8999999999995,0.001,66.07419896125793
30,0.04547112138941884,100,0,49,0.49,7,93,-628.74,0.001,67.74252200126648
31,0.03729418719754904,100,0,51,0.51,4,96,-587.5200000000002,0.001,71.4766640663147
32,0.03972535019274801,100,0,53,0.53,3,97,-564.0100000000002,0.001,78.19163680076599
33,0.04086334900639486,100,0,38,0.38,8,92,-760.1500000000001,0.001,81.34033608436584
34,0.03843711708672345,100,0,46,0.46,10,90,-642.6900000000002,0.001,83.64438605308533
35,0.03632683045463637,100,0,45,0.45,10,90,-664.3200000000003,0.001,88.24773502349854
36,0.03549795403843745,100,0,30,0.3,10,90,-866.1,0.001,92.34239292144775
37,0.037267192723984405,100,0,41,0.41,3,97,-729.89,0.001,94.62789916992188
38,0.041899631419146315,100,0,38,0.38,4,96,-757.5499999999997,0.001,96.87807393074036
39,0.039901065019876114,100,0,34,0.34,4,96,-804.2699999999999,0.001,99.16056418418884
40,0.035625108084641394,100,0,49,0.49,6,94,-622.86,0.001,101.26200699806213
41,0.03595898642026441,100,0,54,0.54,3,97,-560.0000000000001,0.001,103.24003291130066
42,0.039975280340586325,100,0,50,0.5,9,91,-620.6100000000002,0.001,105.20260500907898
43,0.030325377266199213,100,0,61,0.61,3,97,-446.77000000000015,0.001,106.63968205451965
44,0.0272324458649382,100,0,61,0.61,6,94,-450.2599999999999,0.001,108.0880229473114
45,0.02520219490281306,100,0,55,0.55,6,94,-537.0099999999999,0.001,109.57123112678528
46,0.030549873820273205,100,0,43,0.43,5,95,-681.74,0.001,111.56734609603882
47,0.02394830969220493,100,0,61,0.61,4,96,-448.08999999999986,0.001,112.89290618896484
48,0.027021801874507218,100,0,51,0.51,7,93,-573.3600000000001,0.001,114.65035200119019
49,0.03557663628307637,100,0,47,0.47,5,95,-637.0600000000003,0.001,116.25530791282654
50,0.02560785418143496,100,0,51,0.51,5,95,-579.9899999999999,0.001,118.04243397712708
51,0.03067678474006243,100,0,49,0.49,2,98,-605.4200000000005,0.001,119.84650111198425
52,0.026420214589888927,100,0,62,0.62,7,93,-439.65000000000043,0.001,121.4083161354065
53,0.027278041972458596,100,0,54,0.54,7,93,-549.2000000000004,0.001,122.94418597221375
54,0.0196670824168541,100,0,63,0.63,4,96,-411.15000000000026,0.001,124.21009397506714
55,0.03429486809298396,100,0,40,0.4,5,95,-729.41,0.001,126.30040407180786
56,0.03416659123264253,100,0,36,0.36,3,97,-786.4799999999996,0.001,128.0609130859375
57,0.032248945769970304,100,0,51,0.51,5,95,-579.1600000000003,0.001,129.79738402366638
58,0.029975383116398007,100,0,56,0.56,4,96,-505.81000000000057,0.001,131.44046807289124
59,0.027895830960187596,100,0,55,0.55,6,94,-529.0900000000001,0.001,133.1221799850464
60,0.028579610120796132,100,0,51,0.51,10,90,-582.0100000000002,0.001,135.30638194084167
61,0.03089465090772137,100,0,46,0.46,5,95,-640.4700000000001,0.001,137.73245096206665
62,0.036449726077844385,100,0,34,0.34,8,92,-816.8300000000002,0.001,140.43012404441833
63,0.043706005626590924,100,0,37,0.37,5,95,-763.3400000000003,0.001,143.78576612472534
64,0.024327890293498057,100,0,59,0.59,7,93,-477.2600000000001,0.001,145.56122303009033
65,0.023789269353292185,100,0,66,0.66,4,96,-370.4900000000002,0.001,146.7531750202179
66,0.0335133522131946,100,0,48,0.48,8,92,-618.66,0.001,148.16560816764832
67,0.027984914697590284,100,0,54,0.54,3,97,-543.6100000000001,0.001,149.82678604125977
68,0.02776184054207988,100,0,60,0.6,6,94,-474.1400000000004,0.001,151.42484712600708
69,0.027168966493627524,100,0,61,0.61,10,90,-444.7500000000002,0.001,152.69397401809692
70,0.027640574183606076,100,0,57,0.57,2,98,-491.6700000000002,0.001,153.95970606803894
71,0.029925730692921208,100,0,52,0.52,7,93,-564.0500000000002,0.001,155.26225924491882
72,0.021874903550487945,100,0,64,0.64,5,95,-403.8400000000003,0.001,156.41975116729736
73,0.02331116587622091,100,0,67,0.67,10,90,-355.7700000000004,0.001,157.83793306350708
74,0.028265098748961465,100,0,52,0.52,6,94,-560.2700000000003,0.001,159.29999208450317
75,0.027333949783351272,100,0,46,0.46,11,89,-660.6800000000002,0.001,160.81536602973938
76,0.031181721549946816,100,0,53,0.53,6,94,-557.8000000000003,0.001,162.21463894844055
77,0.028765264068788383,100,0,49,0.49,3,97,-613.08,0.001,163.6319010257721
78,0.028891325941367542,100,0,49,0.49,3,97,-599.6000000000001,0.001,165.48851799964905
79,0.023767893883778014,100,0,63,0.63,6,94,-419.6600000000003,0.001,166.8965401649475
80,0.026656770157242136,100,0,53,0.53,7,93,-546.0000000000003,0.001,168.32531118392944
81,0.026339090214896714,100,0,57,0.57,3,97,-491.16000000000037,0.001,169.6322100162506
82,0.021173777412477647,100,0,67,0.67,9,91,-357.7100000000001,0.001,170.8243591785431
83,0.026212273838318652,100,0,54,0.54,9,91,-541.6700000000002,0.001,172.582927942276
84,0.028052650681638626,100,0,52,0.52,10,90,-561.1600000000002,0.001,174.8111011981964
85,0.02341646751490771,100,0,56,0.56,5,95,-505.55000000000007,0.001,176.3213291168213
86,0.031142254391015742,100,0,55,0.55,7,93,-524.3400000000004,0.001,177.71747493743896
87,0.02511901537201993,100,0,55,0.55,11,89,-530.6700000000002,0.001,179.56076788902283
88,0.02484791814138589,100,0,61,0.61,3,97,-437.27000000000027,0.001,181.3505289554596
89,0.03303743537006085,100,0,54,0.54,11,89,-548.7100000000003,0.001,182.9434039592743
90,0.021547924276674166,100,0,63,0.63,3,97,-411.5600000000001,0.001,184.29832315444946
91,0.03290058063837933,100,0,49,0.49,5,95,-601.4200000000003,0.001,185.92944288253784
92,0.03038806904311059,100,0,45,0.45,10,90,-654.3400000000003,0.001,187.7765200138092
93,0.02897844337618153,100,0,58,0.58,3,97,-503.5000000000002,0.001,189.16058683395386
94,0.02492367328843102,100,0,55,0.55,3,97,-530.98,0.001,190.6777319908142
95,0.026900734644596015,100,0,54,0.54,4,96,-545.3500000000004,0.001,192.19893503189087
96,0.02762949008232681,100,0,57,0.57,10,90,-491.7700000000002,0.001,193.76197504997253
97,0.02527190590830287,100,0,59,0.59,7,93,-477.5000000000002,0.001,195.4461009502411
98,0.022215986078226706,100,0,64,0.64,3,97,-398.1000000000001,0.001,196.6897211074829
99,0.025954037210467504,100,0,54,0.54,5,95,-532.9000000000003,0.001,198.18449807167053
100,0.028855529095744716,100,0,46,0.46,9,91,-641.7500000000002,0.001,199.63749504089355
101,0.027468158848350868,100,0,56,0.56,4,96,-514.4500000000002,0.001,201.2266981601715
102,0.02673640539018379,100,0,55,0.55,2,98,-520.0400000000003,0.001,202.78953313827515
103,0.027319496169802733,100,0,59,0.59,8,92,-464.40000000000015,0.001,204.0806200504303
104,0.030887901955575215,100,0,52,0.52,2,98,-568.3100000000003,0.001,205.4820818901062
105,0.025686119160673114,100,0,61,0.61,7,93,-439.7300000000003,0.001,206.87625217437744
106,0.02403121167299105,100,0,63,0.63,3,97,-420.4200000000002,0.001,208.24074506759644
107,0.021028622112062294,100,0,60,0.6,10,90,-462.8800000000002,0.001,210.11533308029175
108,0.019658170653274284,100,0,66,0.66,5,95,-381.60000000000025,0.001,211.4000699520111
109,0.025669380338367773,100,0,56,0.56,2,98,-506.30000000000035,0.001,212.8121440410614
110,0.022345125906867908,100,0,63,0.63,4,96,-412.90999999999997,0.001,214.1312291622162
111,0.0240491850359831,100,0,61,0.61,2,98,-439.3200000000001,0.001,215.66004300117493
112,0.017982583311386406,100,0,74,0.74,5,95,-262.41,0.001,217.05538606643677
113,0.015175859911250882,100,0,73,0.73,7,93,-278.42000000000013,0.001,218.1892421245575
114,0.018081997139379382,100,0,71,0.71,6,94,-305.25999999999993,0.001,219.29648208618164
115,0.016122255749469332,100,0,71,0.71,10,90,-304.38000000000005,0.001,220.3834490776062
116,0.01907793755781313,100,0,68,0.68,4,96,-344.78000000000026,0.001,221.5206229686737
117,0.014719331931210035,100,0,75,0.75,7,93,-251.34,0.001,222.56575107574463
118,0.034778156862885226,100,0,40,0.4,10,90,-734.8999999999999,0.001,224.4062910079956
119,0.014410169987968402,100,0,76,0.76,7,93,-243.35000000000008,0.001,225.48673009872437
120,0.012863514867785853,100,0,77,0.77,11,89,-221.61999999999995,0.001,226.54743599891663
121,0.017295304103063246,100,0,74,0.74,10,90,-271.61,0.001,227.66380405426025
122,0.019008493640903908,100,0,61,0.61,5,95,-439.28000000000026,0.001,228.88853693008423
123,0.027599572402541527,100,0,48,0.48,7,93,-615.4600000000003,0.001,230.54036903381348
124,0.02427319615497254,100,0,63,0.63,2,98,-412.3600000000002,0.001,232.19259405136108
125,0.01050339678346063,100,0,84,0.84,5,95,-143.09000000000003,0.001,233.18291807174683
126,0.00736700872592337,100,0,87,0.87,5,95,-92.41000000000003,0.001,234.1325879096985
127,0.009423048915996332,100,0,80,0.8,11,89,-186.08,0.001,235.1258029937744
128,0.011216453457454917,100,0,87,0.87,11,89,-98.56000000000006,0.001,236.04996919631958
129,0.00856334987934133,100,0,90,0.9,3,97,-50.989999999999945,0.001,236.9259750843048
130,0.0061382068935017745,100,0,89,0.89,8,92,-77.38999999999997,0.001,238.201504945755
131,0.00746747655866784,100,0,84,0.84,2,98,-140.84,0.001,239.49784016609192
132,0.025362403082544914,100,0,60,0.6,8,92,-474.84000000000015,0.001,240.88203310966492
133,0.013648922422216856,100,0,78,0.78,5,95,-216.81000000000003,0.001,241.95593786239624
134,0.008167950939459843,100,0,87,0.87,5,95,-95.81000000000004,0.001,242.87688493728638
135,0.006873408874525921,100,0,85,0.85,10,90,-119.16999999999997,0.001,243.81898522377014
136,0.009305464339704486,100,0,89,0.89,5,95,-72.83999999999996,0.001,244.85234022140503
137,0.004500019323386368,100,0,93,0.93,3,97,-20.79999999999996,0.001,245.9322111606598
138,0.0025006416650649043,100,0,94,0.94,6,94,4.900000000000006,0.001,246.7600748538971
139,0.0010597691155089706,100,0,98,0.98,3,97,56.02000000000004,0.001,247.54746794700623
140,0.0001509509622155747,100,0,100,1.0,5,95,83.24,0.001,248.3257200717926
