epoch,episode,step,dopamine,reward,status
138,31,0,1.0,1.0,win
138,32,0,1.0,-0.04,not_over
138,32,1,1.0,-0.04,not_over
138,32,2,1.0,-0.04,not_over
138,32,3,1.0,-0.04,not_over
138,32,4,1.0,-0.04,not_over
138,32,5,1.0,-0.04,not_over
138,32,6,1.0,-0.04,not_over
138,32,7,1.0,-0.04,not_over
138,32,8,1.0,-0.04,not_over
138,32,9,1.0,1.0,win
138,33,0,1.0,-0.04,not_over
138,33,1,1.0,-0.04,not_over
138,33,2,1.0,-0.04,not_over
138,33,3,1.0,-0.04,not_over
138,33,4,1.0,-0.04,not_over
138,33,5,1.0,1.0,win
138,34,0,1.0,-0.04,not_over
138,34,1,1.0,-0.04,not_over
138,34,2,1.0,1.0,win
138,35,0,1.0,-0.04,not_over
138,35,1,1.0,-0.04,not_over
138,35,2,1.0,1.0,win
138,36,0,1.0,-0.04,not_over
138,36,1,1.0,-0.04,not_over
138,36,2,1.0,-0.04,not_over
138,36,3,1.0,-0.04,not_over
138,36,4,1.0,1.0,win
138,37,0,1.0,-0.04,not_over
138,37,1,1.0,-0.04,not_over
138,37,2,1.0,-0.04,not_over
138,37,3,1.0,-0.04,not_over
138,37,4,1.0,-0.04,not_over
138,37,5,1.0,-0.04,not_over
138,37,6,1.0,1.0,win
138,38,0,1.0,-0.04,not_over
138,38,1,1.0,-0.04,not_over
138,38,2,1.0,-0.04,not_over
138,38,3,1.0,-0.04,not_over
138,38,4,1.0,1.0,win
138,39,0,1.0,-0.04,not_over
138,39,1,1.0,-0.04,not_over
138,39,2,1.0,-0.04,not_over
138,39,3,1.0,1.0,win
138,40,0,1.0,-0.04,not_over
138,40,1,1.0,1.0,win
138,41,0,1.0,-0.04,not_over
138,41,1,1.0,-0.04,not_over
138,41,2,1.0,-0.04,not_over
138,41,3,1.0,1.0,win
138,42,0,1.0,-0.04,not_over
138,42,1,1.0,1.0,win
138,43,0,1.0,-0.04,not_over
138,43,1,1.0,-0.04,not_over
138,43,2,1.0,-0.04,not_over
138,43,3,1.0,-0.04,not_over
138,43,4,1.0,-0.04,not_over
138,43,5,1.0,-0.04,not_over
138,43,6,1.0,-0.04,not_over
138,43,7,1.0,-0.04,not_over
138,43,8,1.0,1.0,win
138,44,0,1.0,-0.04,not_over
138,44,1,1.0,-0.04,not_over
138,44,2,1.0,-0.04,not_over
138,44,3,1.0,1.0,win
138,45,0,1.0,-0.04,not_over
138,45,1,1.0,-0.04,not_over
138,45,2,1.0,-0.04,not_over
138,45,3,1.0,-0.04,not_over
138,45,4,1.0,-0.04,not_over
138,45,5,1.0,-0.04,not_over
138,45,6,1.0,-0.04,not_over
138,45,7,1.0,-0.04,not_over
138,45,8,1.0,1.0,win
138,46,0,1.0,-0.04,not_over
138,46,1,1.0,-0.04,not_over
138,46,2,1.0,-0.04,not_over
138,46,3,1.0,-0.04,not_over
138,46,4,1.0,-0.04,not_over
138,46,5,1.0,-0.04,not_over
138,46,6,1.0,1.0,win
138,47,0,1.0,-0.04,not_over
138,47,1,1.0,-0.04,not_over
138,47,2,1.0,-0.04,not_over
138,47,3,1.0,-0.04,not_over
138,47,4,1.0,-0.04,not_over
138,47,5,1.0,1.0,win
138,48,0,1.0,-0.04,not_over
138,48,1,1.0,-0.04,not_over
138,48,2,1.0,-0.04,not_over
138,48,3,1.0,1.0,win
138,49,0,1.0,-0.04,not_over
138,49,1,1.0,-0.04,not_over
138,49,2,1.0,-0.04,not_over
138,49,3,1.0,1.0,win
138,50,0,1.0,-0.25,not_over
138,50,1,1.0,-0.25,not_over
138,50,2,1.0,-0.25,not_over
138,50,3,1.0,-0.25,not_over
138,50,4,1.0,-0.25,not_over
138,50,5,1.0,-0.25,not_over
138,50,6,1.0,-0.25,not_over
138,50,7,1.0,-0.25,not_over
138,50,8,1.0,-0.25,not_over
138,50,9,1.0,-0.25,not_over
138,50,10,1.0,-0.25,not_over
138,50,11,1.0,-0.25,not_over
138,50,12,1.0,-0.25,not_over
138,50,13,1.0,-0.25,not_over
138,50,14,1.0,-0.25,not_over
138,50,15,0.9947660565376282,-0.25,not_over
138,50,16,0.9908275604248047,-0.25,not_over
138,50,17,0.9872192144393921,-0.25,not_over
138,50,18,0.9840469360351562,-0.25,not_over
138,50,19,0.981235146522522,-0.25,not_over
138,50,20,0.9787470102310181,-0.25,not_over
138,50,21,0.9765443801879883,-0.25,not_over
138,50,22,0.9745947122573853,-0.25,not_over
138,50,23,0.9728688597679138,-0.25,not_over
138,50,24,0.9713411331176758,-0.25,not_over
138,50,25,0.9699888229370117,-0.25,not_over
138,50,26,0.9687917232513428,-0.25,not_over
138,50,27,0.9677320718765259,-0.25,not_over
138,50,28,0.9667940139770508,-0.25,not_over
138,50,29,0.96596360206604,-0.25,not_over
138,50,30,0.9652285575866699,-0.25,not_over
138,50,31,0.9645777940750122,-0.25,not_over
138,50,32,0.9640017151832581,-0.25,not_over
138,50,33,0.9634918570518494,-0.25,not_over
138,50,34,0.9630404114723206,-0.25,not_over
138,50,35,0.9626408219337463,-0.25,not_over
138,50,36,0.9622870683670044,-0.25,not_over
138,50,37,0.9619739651679993,-0.25,not_over
138,50,38,0.9616967439651489,-0.25,not_over
138,50,39,0.9614514112472534,-0.25,not_over
138,50,40,0.9612341523170471,-0.25,not_over
138,50,41,0.9610418677330017,-0.25,not_over
138,50,42,0.9608715772628784,-0.25,not_over
138,50,43,0.9607208371162415,-0.25,not_over
138,50,44,0.9605874419212341,-0.25,not_over
138,50,45,0.9604693651199341,-0.25,not_over
138,50,46,0.960364818572998,-0.25,not_over
138,50,47,0.9602722525596619,-0.25,not_over
138,50,48,0.9601902961730957,-0.25,not_over
138,50,49,0.960117757320404,-0.25,not_over
138,50,50,0.9600535035133362,-0.25,lose
138,51,0,1.0,-0.25,not_over
138,51,1,1.0,-0.25,not_over
138,51,2,1.0,-0.25,not_over
138,51,3,1.0,-0.25,not_over
138,51,4,1.0,-0.25,not_over
138,51,5,1.0,-0.25,not_over
138,51,6,1.0,-0.25,not_over
138,51,7,1.0,-0.25,not_over
138,51,8,0.9981427192687988,-0.25,not_over
138,51,9,0.9932222962379456,-0.25,not_over
138,51,10,0.9894436001777649,-0.25,not_over
138,51,11,0.9859973192214966,-0.25,not_over
138,51,12,0.982964813709259,-0.25,not_over
138,51,13,0.980277419090271,-0.25,not_over
138,51,14,0.9778991937637329,-0.25,not_over
138,51,15,0.9757938981056213,-0.25,not_over
138,51,16,0.9739304184913635,-0.25,not_over
138,51,17,0.9722808003425598,-0.25,not_over
138,51,18,0.9708206653594971,-0.25,not_over
138,51,19,0.9695279598236084,-0.25,not_over
138,51,20,0.9683837890625,-0.25,not_over
138,51,21,0.9673709273338318,-0.25,not_over
138,51,22,0.9664743542671204,-0.25,not_over
138,51,23,0.965680718421936,-0.25,not_over
138,51,24,0.9649779796600342,-0.25,not_over
138,51,25,0.9643560647964478,-0.25,not_over
138,51,26,0.9638054370880127,-0.25,not_over
138,51,27,0.9633180499076843,-0.25,not_over
138,51,28,0.9628865718841553,-0.25,not_over
138,51,29,0.9625046253204346,-0.25,not_over
138,51,30,0.9621664881706238,-0.25,not_over
138,51,31,0.9618672132492065,-0.25,not_over
138,51,32,0.9616022109985352,-0.25,not_over
138,51,33,0.961367666721344,-0.25,not_over
138,51,34,0.9611600041389465,-0.25,not_over
138,51,35,0.9609761834144592,-0.25,not_over
138,51,36,0.9608134627342224,-0.25,not_over
138,51,37,0.9606694579124451,-0.25,not_over
138,51,38,0.9605419039726257,-0.25,not_over
138,51,39,0.9604290127754211,-0.25,not_over
138,51,40,0.9603291749954224,-0.25,not_over
138,51,41,0.9602406620979309,-0.25,not_over
138,51,42,0.9601624011993408,-0.25,not_over
138,51,43,0.960093080997467,-0.25,not_over
138,51,44,0.9600317478179932,-0.25,not_over
138,51,45,0.9599774479866028,-0.25,not_over
138,51,46,0.959929347038269,-0.25,not_over
138,51,47,0.9598867893218994,-0.25,not_over
138,51,48,0.9598490595817566,-0.25,not_over
138,51,49,0.9598156809806824,-0.25,not_over
138,51,50,0.9597861170768738,-0.25,lose
138,52,0,1.0,-0.04,not_over
138,52,1,1.0,-0.04,not_over
138,52,2,1.0,-0.04,not_over
138,52,3,1.0,-0.04,not_over
138,52,4,1.0,-0.04,not_over
138,52,5,1.0,-0.04,not_over
138,52,6,1.0,-0.04,not_over
138,52,7,1.0,-0.04,not_over
138,52,8,1.0,1.0,win
138,53,0,1.0,1.0,win
138,54,0,1.0,-0.04,not_over
138,54,1,1.0,-0.04,not_over
138,54,2,1.0,-0.04,not_over
138,54,3,1.0,-0.04,not_over
138,54,4,1.0,-0.04,not_over
138,54,5,1.0,-0.04,not_over
138,54,6,1.0,-0.04,not_over
138,54,7,1.0,-0.04,not_over
138,54,8,1.0,1.0,win
138,55,0,1.0,-0.04,not_over
138,55,1,1.0,-0.04,not_over
138,55,2,1.0,-0.04,not_over
138,55,3,1.0,-0.04,not_over
138,55,4,1.0,-0.04,not_over
138,55,5,1.0,-0.04,not_over
138,55,6,1.0,-0.04,not_over
138,55,7,1.0,-0.04,not_over
138,55,8,1.0,1.0,win
138,56,0,1.0,-0.04,not_over
138,56,1,1.0,1.0,win
138,57,0,1.0,-0.04,not_over
138,57,1,1.0,-0.04,not_over
138,57,2,1.0,1.0,win
138,58,0,1.0,-0.04,not_over
138,58,1,1.0,-0.04,not_over
138,58,2,1.0,-0.04,not_over
138,58,3,1.0,-0.04,not_over
138,58,4,1.0,1.0,win
138,59,0,1.0,-0.04,not_over
138,59,1,1.0,-0.04,not_over
138,59,2,1.0,-0.04,not_over
138,59,3,1.0,-0.04,not_over
138,59,4,1.0,-0.04,not_over
138,59,5,1.0,-0.04,not_over
138,59,6,1.0,-0.04,not_over
138,59,7,1.0,-0.04,not_over
138,59,8,1.0,-0.04,not_over
138,59,9,1.0,1.0,win
138,60,0,1.0,-0.04,not_over
138,60,1,1.0,-0.04,not_over
138,60,2,1.0,-0.04,not_over
138,60,3,1.0,1.0,win
138,61,0,1.0,-0.04,not_over
138,61,1,1.0,-0.04,not_over
138,61,2,1.0,1.0,win
138,62,0,1.0,-0.25,not_over
138,62,1,1.0,-0.25,not_over
138,62,2,1.0,-0.25,not_over
138,62,3,1.0,-0.25,not_over
138,62,4,1.0,-0.25,not_over
138,62,5,1.0,-0.25,not_over
138,62,6,1.0,-0.25,not_over
138,62,7,1.0,-0.25,not_over
138,62,8,1.0,-0.25,not_over
138,62,9,1.0,-0.25,not_over
138,62,10,1.0,-0.25,not_over
138,62,11,1.0,-0.25,not_over
138,62,12,1.0,-0.25,not_over
138,62,13,1.0,-0.25,not_over
138,62,14,1.0,-0.25,not_over
138,62,15,0.9974138736724854,-0.25,not_over
138,62,16,0.9927053451538086,-0.25,not_over
138,62,17,0.9889634251594543,-0.25,not_over
138,62,18,0.9855762720108032,-0.25,not_over
138,62,19,0.9825913906097412,-0.25,not_over
138,62,20,0.9799469709396362,-0.25,not_over
138,62,21,0.9776066541671753,-0.25,not_over
138,62,22,0.975534975528717,-0.25,not_over
138,62,23,0.9737011790275574,-0.25,not_over
138,62,24,0.9720778465270996,-0.25,not_over
138,62,25,0.970641016960144,-0.25,not_over
138,62,26,0.9693689942359924,-0.25,not_over
138,62,27,0.9682430624961853,-0.25,not_over
138,62,28,0.9672463536262512,-0.25,not_over
138,62,29,0.9663640260696411,-0.25,not_over
138,62,30,0.9655829668045044,-0.25,not_over
138,62,31,0.9648915529251099,-0.25,not_over
138,62,32,0.9642795324325562,-0.25,not_over
138,62,33,0.9637376666069031,-0.25,not_over
138,62,34,0.9632580876350403,-0.25,not_over
138,62,35,0.9628335237503052,-0.25,not_over
138,62,36,0.9624576568603516,-0.25,not_over
138,62,37,0.9621249437332153,-0.25,not_over
138,62,38,0.9618304371833801,-0.25,not_over
138,62,39,0.9615696668624878,-0.25,not_over
138,62,40,0.9613388776779175,-0.25,not_over
138,62,41,0.9611344933509827,-0.25,not_over
138,62,42,0.9609537124633789,-0.25,not_over
138,62,43,0.9607934951782227,-0.25,not_over
138,62,44,0.9606518149375916,-0.25,not_over
138,62,45,0.9605263471603394,-0.25,not_over
138,62,46,0.960415244102478,-0.25,not_over
138,62,47,0.9603168964385986,-0.25,not_over
138,62,48,0.9602298736572266,-0.25,not_over
138,62,49,0.960152804851532,-0.25,not_over
138,62,50,0.9600845575332642,-0.25,lose
138,63,0,1.0,-0.04,not_over
138,63,1,1.0,1.0,win
138,64,0,1.0,1.0,win
138,65,0,1.0,-0.04,not_over
138,65,1,1.0,-0.04,not_over
138,65,2,1.0,-0.04,not_over
138,65,3,1.0,1.0,win
138,66,0,1.0,-0.04,not_over
138,66,1,1.0,-0.04,not_over
138,66,2,1.0,-0.04,not_over
138,66,3,1.0,1.0,win
138,67,0,1.0,-0.04,not_over
138,67,1,1.0,-0.04,not_over
138,67,2,1.0,-0.04,not_over
138,67,3,1.0,-0.04,not_over
138,67,4,1.0,-0.04,not_over
138,67,5,1.0,1.0,win
138,68,0,1.0,-0.04,not_over
138,68,1,1.0,-0.04,not_over
138,68,2,1.0,-0.04,not_over
138,68,3,1.0,1.0,win
138,69,0,1.0,1.0,win
138,70,0,1.0,-0.04,not_over
138,70,1,1.0,-0.04,not_over
138,70,2,1.0,1.0,win
138,71,0,1.0,-0.04,not_over
138,71,1,1.0,1.0,win
138,72,0,1.0,-0.04,not_over
138,72,1,1.0,-0.04,not_over
138,72,2,1.0,-0.04,not_over
138,72,3,1.0,-0.04,not_over
138,72,4,1.0,1.0,win
138,73,0,1.0,-0.04,not_over
138,73,1,1.0,-0.04,not_over
138,73,2,1.0,-0.04,not_over
138,73,3,1.0,-0.04,not_over
138,73,4,1.0,1.0,win
138,74,0,1.0,-0.04,not_over
138,74,1,1.0,-0.04,not_over
138,74,2,1.0,-0.04,not_over
138,74,3,1.0,-0.04,not_over
138,74,4,1.0,1.0,win
138,75,0,1.0,-0.04,not_over
138,75,1,1.0,-0.04,not_over
138,75,2,1.0,1.0,win
138,76,0,1.0,-0.04,not_over
138,76,1,1.0,-0.04,not_over
138,76,2,1.0,-0.04,not_over
138,76,3,1.0,-0.04,not_over
138,76,4,1.0,1.0,win
138,77,0,1.0,-0.25,not_over
138,77,1,1.0,-0.25,not_over
138,77,2,1.0,-0.25,not_over
138,77,3,1.0,-0.25,not_over
138,77,4,1.0,-0.25,not_over
138,77,5,1.0,-0.25,not_over
138,77,6,1.0,-0.25,not_over
138,77,7,1.0,-0.25,not_over
138,77,8,1.0,-0.25,not_over
138,77,9,1.0,-0.25,not_over
138,77,10,1.0,-0.25,not_over
138,77,11,1.0,-0.25,not_over
138,77,12,1.0,-0.25,not_over
138,77,13,1.0,-0.25,not_over
138,77,14,0.9994985461235046,-0.25,not_over
138,77,15,0.9941841959953308,-0.25,not_over
138,77,16,0.9903367757797241,-0.25,not_over
138,77,17,0.9867806434631348,-0.25,not_over
138,77,18,0.9836594462394714,-0.25,not_over
138,77,19,0.9808920621871948,-0.25,not_over
138,77,20,0.9784432649612427,-0.25,not_over
138,77,21,0.9762755632400513,-0.25,not_over
138,77,22,0.9743567109107971,-0.25,not_over
138,77,23,0.9726582765579224,-0.25,not_over
138,77,24,0.9711546301841736,-0.25,not_over
138,77,25,0.9698237180709839,-0.25,not_over
138,77,26,0.9686455726623535,-0.25,not_over
138,77,27,0.9676027297973633,-0.25,not_over
138,77,28,0.9666794538497925,-0.25,not_over
138,77,29,0.9658622741699219,-0.25,not_over
138,77,30,0.9651387929916382,-0.25,not_over
138,77,31,0.9644984006881714,-0.25,not_over
138,77,32,0.9639315009117126,-0.25,not_over
138,77,33,0.9634296298027039,-0.25,not_over
138,77,34,0.9629853963851929,-0.25,not_over
138,77,35,0.9625921249389648,-0.25,not_over
138,77,36,0.9622439742088318,-0.25,not_over
138,77,37,0.961935818195343,-0.25,not_over
138,77,38,0.961663007736206,-0.25,not_over
138,77,39,0.9614214897155762,-0.25,not_over
138,77,40,0.9612076282501221,-0.25,not_over
138,77,41,0.961018443107605,-0.25,not_over
138,77,42,0.9608508348464966,-0.25,not_over
138,77,43,0.9607025384902954,-0.25,not_over
138,77,44,0.9605712294578552,-0.25,not_over
138,77,45,0.960455060005188,-0.25,not_over
138,77,46,0.9603520631790161,-0.25,not_over
138,77,47,0.9602610468864441,-0.25,not_over
138,77,48,0.960180401802063,-0.25,not_over
138,77,49,0.9601089954376221,-0.25,not_over
138,77,50,0.9600458145141602,-0.25,lose
138,78,0,1.0,-0.04,not_over
138,78,1,1.0,-0.04,not_over
138,78,2,1.0,-0.04,not_over
138,78,3,1.0,-0.04,not_over
138,78,4,1.0,-0.04,not_over
138,78,5,1.0,-0.04,not_over
138,78,6,1.0,-0.04,not_over
138,78,7,1.0,-0.04,not_over
138,78,8,1.0,1.0,win
138,79,0,1.0,-0.04,not_over
138,79,1,1.0,-0.04,not_over
138,79,2,1.0,-0.04,not_over
138,79,3,1.0,-0.04,not_over
138,79,4,1.0,-0.04,not_over
138,79,5,1.0,1.0,win
138,80,0,1.0,-0.04,not_over
138,80,1,1.0,-0.04,not_over
138,80,2,1.0,-0.04,not_over
138,80,3,1.0,-0.04,not_over
138,80,4,1.0,-0.04,not_over
138,80,5,1.0,-0.04,not_over
138,80,6,1.0,1.0,win
138,81,0,1.0,-0.04,not_over
138,81,1,1.0,-0.04,not_over
138,81,2,1.0,1.0,win
138,82,0,1.0,-0.04,not_over
138,82,1,1.0,-0.04,not_over
138,82,2,1.0,-0.04,not_over
138,82,3,1.0,1.0,win
138,83,0,1.0,-0.04,not_over
138,83,1,1.0,-0.04,not_over
138,83,2,1.0,-0.04,not_over
138,83,3,1.0,-0.04,not_over
138,83,4,1.0,-0.04,not_over
138,83,5,1.0,-0.04,not_over
138,83,6,1.0,1.0,win
138,84,0,1.0,-0.04,not_over
138,84,1,1.0,1.0,win
138,85,0,1.0,-0.04,not_over
138,85,1,1.0,-0.04,not_over
138,85,2,1.0,-0.04,not_over
138,85,3,1.0,1.0,win
138,86,0,1.0,1.0,win
138,87,0,1.0,-0.04,not_over
138,87,1,1.0,1.0,win
138,88,0,1.0,-0.04,not_over
138,88,1,1.0,-0.04,not_over
138,88,2,1.0,-0.04,not_over
138,88,3,1.0,-0.04,not_over
138,88,4,1.0,-0.04,not_over
138,88,5,1.0,1.0,win
138,89,0,1.0,-0.04,not_over
138,89,1,1.0,1.0,win
138,90,0,1.0,-0.25,not_over
138,90,1,1.0,-0.25,not_over
138,90,2,1.0,-0.25,not_over
138,90,3,1.0,-0.25,not_over
138,90,4,1.0,-0.25,not_over
138,90,5,1.0,-0.25,not_over
138,90,6,1.0,-0.25,not_over
138,90,7,1.0,-0.25,not_over
138,90,8,1.0,-0.25,not_over
138,90,9,1.0,-0.25,not_over
138,90,10,1.0,-0.25,not_over
138,90,11,1.0,-0.25,not_over
138,90,12,1.0,-0.25,not_over
138,90,13,1.0,-0.25,not_over
138,90,14,1.0,-0.25,not_over
138,90,15,0.9985065460205078,-0.25,not_over
138,90,16,0.9934804439544678,-0.25,not_over
138,90,17,0.9896833300590515,-0.25,not_over
138,90,18,0.9862074851989746,-0.25,not_over
138,90,19,0.9831512570381165,-0.25,not_over
138,90,20,0.9804423451423645,-0.25,not_over
138,90,21,0.9780451655387878,-0.25,not_over
138,90,22,0.9759231805801392,-0.25,not_over
138,90,23,0.9740447998046875,-0.25,not_over
138,90,24,0.972382128238678,-0.25,not_over
138,90,25,0.9709103107452393,-0.25,not_over
138,90,26,0.969607412815094,-0.25,not_over
138,90,27,0.968454122543335,-0.25,not_over
138,90,28,0.9674331545829773,-0.25,not_over
138,90,29,0.9665294289588928,-0.25,not_over
138,90,30,0.9657294154167175,-0.25,not_over
138,90,31,0.9650211334228516,-0.25,not_over
138,90,32,0.9643942713737488,-0.25,not_over
138,90,33,0.9638392925262451,-0.25,not_over
138,90,34,0.9633480310440063,-0.25,not_over
138,90,35,0.9629131555557251,-0.25,not_over
138,90,36,0.9625281095504761,-0.25,not_over
138,90,37,0.9621872901916504,-0.25,not_over
138,90,38,0.9618856310844421,-0.25,not_over
138,90,39,0.9616185426712036,-0.25,not_over
138,90,40,0.9613821506500244,-0.25,not_over
138,90,41,0.9611728191375732,-0.25,not_over
138,90,42,0.9609875679016113,-0.25,not_over
138,90,43,0.9608235359191895,-0.25,not_over
138,90,44,0.9606783986091614,-0.25,not_over
138,90,45,0.9605498313903809,-0.25,not_over
138,90,46,0.9604361057281494,-0.25,not_over
138,90,47,0.9603354334831238,-0.25,not_over
138,90,48,0.960246205329895,-0.25,not_over
138,90,49,0.9601672887802124,-0.25,not_over
138,90,50,0.9600974321365356,-0.25,lose
138,91,0,1.0,-0.04,not_over
138,91,1,1.0,-0.04,not_over
138,91,2,1.0,-0.04,not_over
138,91,3,1.0,1.0,win
138,92,0,1.0,-0.04,not_over
138,92,1,1.0,-0.04,not_over
138,92,2,1.0,-0.04,not_over
138,92,3,1.0,-0.04,not_over
