epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.0432024182099849,100,5716,28,0.28,8,92,-1351.1699999999996,0.001,2.773566961288452
1,0.05020694334991276,100,5818,27,0.27,10,90,-1370.78,0.001,5.021450996398926
2,0.052725770184770225,100,5225,37,0.37,12,88,-1216.75,0.001,7.1778998374938965
3,0.05973723707720637,100,5226,36,0.36,6,94,-1222.8699999999994,0.001,9.220262050628662
4,0.04661919291131198,100,5295,32,0.32,7,93,-1246.1699999999994,0.001,11.518867015838623
5,0.05090085629373789,100,5292,34,0.34,5,95,-1237.4599999999998,0.001,13.606058120727539
6,0.0457903119456023,100,5370,31,0.31,6,94,-1264.2800000000002,0.001,17.241114854812622
7,0.04565154104493559,100,4804,42,0.42,5,95,-1108.6099999999994,0.001,19.578356981277466
8,0.05018648368306458,100,5893,24,0.24,6,94,-1396.4299999999992,0.001,22.38165593147278
9,0.04499922772869468,100,5126,36,0.36,9,91,-1197.0300000000004,0.001,24.812505960464478
10,0.052357964236289266,100,5510,33,0.33,5,95,-1289.849999999999,0.001,28.98092794418335
11,0.04741286487318575,100,5328,35,0.35,4,96,-1250.4600000000005,0.001,31.724665880203247
12,0.039625165723264216,100,4776,47,0.47,5,95,-1097.0399999999997,0.001,33.76885795593262
13,0.04313598529435694,100,5010,42,0.42,6,94,-1151.5000000000002,0.001,36.133098125457764
14,0.0512145977653563,100,5598,34,0.34,4,96,-1313.5399999999995,0.001,39.649335861206055
15,0.039705177238211035,100,5531,36,0.36,9,91,-1287.57,0.001,42.09386610984802
16,0.050310417506843806,100,5701,34,0.34,13,87,-1334.0399999999988,0.001,44.87207579612732
17,0.03324102098122239,100,4580,52,0.52,3,97,-1033.3899999999999,0.001,46.75855994224548
18,0.04196071046870202,100,5045,38,0.38,11,89,-1177.0099999999995,0.001,49.30831694602966
19,0.049526835568249224,100,6131,23,0.23,3,97,-1454.8699999999994,0.001,51.660608768463135
20,0.05310171247459948,100,5288,42,0.42,2,98,-1220.79,0.001,54.50134992599487
21,0.040993287218734624,100,4883,43,0.43,5,95,-1124.5900000000004,0.001,56.66938781738281
22,0.03777355819009245,100,4927,42,0.42,2,98,-1136.8400000000001,0.001,58.713403940200806
23,0.03821706634014845,100,4671,49,0.49,13,87,-1058.0000000000005,0.001,60.51107215881348
24,0.038273792832624165,100,5341,37,0.37,9,91,-1243.0199999999995,0.001,62.33819890022278
25,0.047595166608225555,100,5442,35,0.35,8,92,-1273.709999999999,0.001,64.17522096633911
26,0.041701797898858785,100,5041,41,0.41,9,91,-1161.34,0.001,65.99134492874146
27,0.04297463465481997,100,5088,39,0.39,9,91,-1172.4399999999996,0.001,68.22225379943848
28,0.03626576106296852,100,4972,46,0.46,7,93,-1131.5400000000006,0.001,70.30187487602234
29,0.038071182705461976,100,4501,46,0.46,3,97,-1025.3400000000001,0.001,72.04079914093018
30,0.04570592821575701,100,5729,31,0.31,7,93,-1345.0,0.001,74.16238808631897
31,0.03846771501936019,100,5182,42,0.42,7,93,-1190.09,0.001,76.03637194633484
32,0.0380285916570574,100,5062,41,0.41,9,91,-1167.4299999999998,0.001,77.9411609172821
33,0.03592388857156038,100,4532,50,0.5,10,90,-1019.0600000000002,0.001,79.61512303352356
34,0.04166787123307586,100,4778,47,0.47,6,94,-1086.2000000000003,0.001,81.59443688392639
35,0.03629894047509879,100,4277,53,0.53,10,90,-951.5600000000003,0.001,83.31196713447571
36,0.03646132149733603,100,4699,53,0.53,7,93,-1050.3400000000008,0.001,85.3825569152832
37,0.04261595230549574,100,5468,34,0.34,6,94,-1276.6299999999997,0.001,87.37852883338928
38,0.034680091212503615,100,4781,45,0.45,13,87,-1095.54,0.001,89.20500993728638
39,0.037191586662083866,100,4436,51,0.51,7,93,-996.3300000000004,0.001,90.82061696052551
40,0.03913913510972634,100,4527,48,0.48,7,93,-1027.2400000000002,0.001,92.69263291358948
41,0.04749655921012163,100,5651,34,0.34,8,92,-1320.4899999999989,0.001,94.66068577766418
42,0.03513965989695862,100,4777,46,0.46,12,88,-1091.6099999999997,0.001,96.37133693695068
43,0.036804213913856076,100,4412,50,0.5,7,93,-990.9500000000004,0.001,97.94974279403687
44,0.0334392657544231,100,4179,54,0.54,2,98,-928.3300000000005,0.001,99.50221395492554
45,0.03635046210605651,100,4599,49,0.49,12,88,-1041.4700000000003,0.001,101.16885900497437
46,0.03012432949617505,100,4250,56,0.56,11,89,-941.4800000000004,0.001,102.96127009391785
47,0.05037539910874329,100,6157,25,0.25,9,91,-1449.8399999999997,0.001,105.42954397201538
48,0.0370386286941357,100,5024,40,0.4,12,88,-1153.0900000000006,0.001,107.58687400817871
49,0.053387081446126104,100,6236,24,0.24,5,95,-1466.849999999999,0.001,109.60406589508057
50,0.031559042166918516,100,5011,39,0.39,12,88,-1157.6,0.001,111.36594009399414
51,0.039945000896696004,100,4222,58,0.58,9,91,-927.5700000000003,0.001,112.90168190002441
52,0.03094088747049682,100,3943,61,0.61,3,97,-860.1600000000005,0.001,114.42073678970337
53,0.03309038299572421,100,4335,53,0.53,13,87,-972.9900000000006,0.001,116.00215196609497
54,0.03846301958779805,100,3938,60,0.6,6,94,-854.0700000000004,0.001,117.62525177001953
55,0.0373151183500886,100,4974,40,0.4,10,90,-1148.9899999999996,0.001,119.58121681213379
56,0.03359534120303578,100,3383,69,0.69,12,88,-706.1700000000003,0.001,122.02560186386108
57,0.03066321225021966,100,4138,58,0.58,3,97,-913.2900000000002,0.001,124.51987385749817
58,0.028395644874544813,100,3652,64,0.64,8,92,-788.4900000000002,0.001,126.66599893569946
59,0.026391630495782012,100,3614,66,0.66,8,92,-760.5300000000001,0.001,129.4232997894287
60,0.02520433366356883,100,3713,69,0.69,5,95,-782.5799999999999,0.001,131.81277298927307
61,0.026249067106982694,100,3630,63,0.63,3,97,-777.7300000000002,0.001,134.84362602233887
62,0.02769904683358618,100,3841,57,0.57,3,97,-840.0800000000004,0.001,137.50142073631287
63,0.0241998568244162,100,3477,66,0.66,10,90,-732.37,0.001,139.66064381599426
64,0.02557774063112447,100,3669,60,0.6,8,92,-788.7100000000006,0.001,141.73007583618164
65,0.02023187976097688,100,3061,68,0.68,3,97,-634.06,0.001,143.8655650615692
66,0.02541421237634495,100,3669,63,0.63,10,90,-786.6400000000004,0.001,145.8287799358368
67,0.023979739454807712,100,4047,58,0.58,2,98,-881.7200000000003,0.001,147.8191430568695
68,0.028921109338116365,100,3787,58,0.58,8,92,-827.2200000000001,0.001,149.78826189041138
69,0.029289174755103887,100,4391,55,0.55,10,90,-959.7100000000002,0.001,152.05542302131653
70,0.021957281002542003,100,3451,68,0.68,4,96,-717.2800000000004,0.001,154.31476211547852
71,0.02131403062288882,100,3024,70,0.7,12,88,-609.5000000000001,0.001,155.94166088104248
72,0.01970552656770451,100,2858,75,0.75,2,98,-567.4200000000002,0.001,157.62024307250977
73,0.011468313344885246,100,2370,81,0.81,4,96,-429.31,0.001,159.1616690158844
74,0.012966870486561675,100,2193,84,0.84,6,94,-386.77,0.001,160.79792284965515
75,0.006854198201035615,100,1945,95,0.95,2,98,-285.19,0.001,162.92094588279724
76,0.013953206464648246,100,2908,71,0.71,6,94,-588.7,0.001,165.1701090335846
