Running experiment: baseline_04
training....
Epoch: 1/100 | Loss: 0.0095 | Trials: 36 | Win count: 0 | Win rate: 0.000 | Time: 48.3 seconds
Epoch: 2/100 | Loss: 0.0142 | Trials: 34 | Win count: 0 | Win rate: 0.000 | Time: 97.1 seconds
Epoch: 3/100 | Loss: 0.0563 | Trials: 35 | Win count: 0 | Win rate: 0.000 | Time: 146.3 seconds
Epoch: 4/100 | Loss: 0.2572 | Trials: 2 | Win count: 1 | Win rate: 0.000 | Time: 149.1 seconds
Epoch: 5/100 | Loss: 0.1946 | Trials: 26 | Win count: 2 | Win rate: 0.000 | Time: 188.5 seconds
Epoch: 6/100 | Loss: 0.2154 | Trials: 24 | Win count: 3 | Win rate: 0.000 | Time: 234.2 seconds
Epoch: 7/100 | Loss: 0.4047 | Trials: 3 | Win count: 4 | Win rate: 0.000 | Time: 239.6 seconds
Epoch: 8/100 | Loss: 0.5389 | Trials: 3 | Win count: 5 | Win rate: 0.000 | Time: 244.5 seconds
Epoch: 9/100 | Loss: 0.0315 | Trials: 33 | Win count: 5 | Win rate: 0.625 | Time: 299.7 seconds
Epoch: 10/100 | Loss: 0.1681 | Trials: 13 | Win count: 6 | Win rate: 0.750 | Time: 328.7 seconds
Epoch: 11/100 | Loss: 0.0584 | Trials: 34 | Win count: 6 | Win rate: 0.750 | Time: 390.3 seconds
Epoch: 12/100 | Loss: 0.2805 | Trials: 3 | Win count: 7 | Win rate: 0.750 | Time: 397.5 seconds
Epoch: 13/100 | Loss: 0.0748 | Trials: 35 | Win count: 7 | Win rate: 0.625 | Time: 7.90 minutes
Epoch: 14/100 | Loss: 0.1171 | Trials: 34 | Win count: 7 | Win rate: 0.500 | Time: 9.04 minutes
Epoch: 15/100 | Loss: 0.1588 | Trials: 36 | Win count: 7 | Win rate: 0.375 | Time: 10.25 minutes
Epoch: 16/100 | Loss: 0.5116 | Trials: 3 | Win count: 8 | Win rate: 0.375 | Time: 10.35 minutes
Epoch: 17/100 | Loss: 0.0691 | Trials: 35 | Win count: 8 | Win rate: 0.375 | Time: 11.33 minutes
Epoch: 18/100 | Loss: 0.1557 | Trials: 35 | Win count: 8 | Win rate: 0.250 | Time: 12.30 minutes
Epoch: 19/100 | Loss: 0.1548 | Trials: 35 | Win count: 8 | Win rate: 0.250 | Time: 13.22 minutes
Epoch: 20/100 | Loss: 0.4841 | Trials: 4 | Win count: 9 | Win rate: 0.250 | Time: 13.33 minutes
Epoch: 21/100 | Loss: 0.0741 | Trials: 33 | Win count: 9 | Win rate: 0.250 | Time: 14.27 minutes
Epoch: 22/100 | Loss: 0.3298 | Trials: 3 | Win count: 10 | Win rate: 0.375 | Time: 14.37 minutes
Epoch: 23/100 | Loss: 0.2880 | Trials: 33 | Win count: 11 | Win rate: 0.500 | Time: 15.61 minutes
Epoch: 24/100 | Loss: 0.4924 | Trials: 4 | Win count: 12 | Win rate: 0.500 | Time: 15.74 minutes
Epoch: 25/100 | Loss: 0.6831 | Trials: 1 | Win count: 13 | Win rate: 0.625 | Time: 15.77 minutes
Epoch: 26/100 | Loss: 0.7491 | Trials: 2 | Win count: 14 | Win rate: 0.750 | Time: 15.84 minutes
Epoch: 27/100 | Loss: 0.7409 | Trials: 2 | Win count: 15 | Win rate: 0.875 | Time: 15.90 minutes
Epoch: 28/100 | Loss: 0.7383 | Trials: 2 | Win count: 16 | Win rate: 0.875 | Time: 15.97 minutes
Epoch: 29/100 | Loss: 0.0102 | Trials: 33 | Win count: 16 | Win rate: 0.875 | Time: 17.06 minutes
Epoch: 30/100 | Loss: 0.0687 | Trials: 3 | Win count: 17 | Win rate: 0.875 | Time: 17.19 minutes
Epoch: 31/100 | Loss: 0.1326 | Trials: 2 | Win count: 18 | Win rate: 0.875 | Time: 17.27 minutes
Epoch: 32/100 | Loss: 0.0333 | Trials: 34 | Win count: 18 | Win rate: 0.750 | Time: 18.47 minutes
Epoch: 33/100 | Loss: 0.1449 | Trials: 3 | Win count: 19 | Win rate: 0.750 | Time: 18.55 minutes
Epoch: 34/100 | Loss: 0.1082 | Trials: 20 | Win count: 20 | Win rate: 0.750 | Time: 19.02 minutes
Epoch: 35/100 | Loss: 0.1048 | Trials: 10 | Win count: 21 | Win rate: 0.750 | Time: 19.23 minutes
Epoch: 36/100 | Loss: 0.1379 | Trials: 33 | Win count: 22 | Win rate: 0.750 | Time: 20.19 minutes
Epoch: 37/100 | Loss: 0.2685 | Trials: 1 | Win count: 23 | Win rate: 0.875 | Time: 20.23 minutes
Epoch: 38/100 | Loss: 0.0274 | Trials: 35 | Win count: 23 | Win rate: 0.750 | Time: 21.29 minutes
Epoch: 39/100 | Loss: 0.1880 | Trials: 30 | Win count: 24 | Win rate: 0.750 | Time: 21.94 minutes
Epoch: 40/100 | Loss: 0.0752 | Trials: 34 | Win count: 24 | Win rate: 0.750 | Time: 22.65 minutes
Epoch: 41/100 | Loss: 0.1180 | Trials: 35 | Win count: 24 | Win rate: 0.625 | Time: 23.38 minutes
Epoch: 42/100 | Loss: 0.1680 | Trials: 34 | Win count: 24 | Win rate: 0.500 | Time: 24.10 minutes
Epoch: 43/100 | Loss: 0.3768 | Trials: 30 | Win count: 25 | Win rate: 0.500 | Time: 24.74 minutes
Epoch: 44/100 | Loss: 0.1433 | Trials: 33 | Win count: 25 | Win rate: 0.375 | Time: 25.51 minutes
Epoch: 45/100 | Loss: 0.4093 | Trials: 29 | Win count: 26 | Win rate: 0.375 | Time: 26.87 minutes
Epoch: 46/100 | Loss: 0.7793 | Trials: 2 | Win count: 27 | Win rate: 0.500 | Time: 26.93 minutes
