epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.03927227330394089,100,0,2,0.02,7,93,-1239.5699999999993,0.001,3.588711977005005
1,0.054128321371972564,100,0,0,0.0,6,94,-1262.3399999999997,0.001,6.442499160766602
2,0.05416480787098408,100,0,0,0.0,6,94,-1264.389999999999,0.001,9.43426513671875
3,0.054157977253198625,100,0,0,0.0,7,93,-1263.2999999999995,0.001,12.790618181228638
4,0.05416753679513931,100,0,0,0.0,5,95,-1262.4599999999994,0.001,16.211157083511353
5,0.054160368628799915,100,0,0,0.0,7,93,-1265.1199999999994,0.001,19.403472900390625
6,0.05416437614709139,100,0,0,0.0,7,93,-1266.3299999999995,0.001,22.221715927124023
7,0.054164960607886316,100,0,0,0.0,5,95,-1264.0599999999993,0.001,25.363290071487427
8,0.05416063360869885,100,0,0,0.0,6,94,-1265.2899999999993,0.001,28.387500047683716
9,0.05415842305868864,100,0,0,0.0,9,91,-1264.7599999999995,0.001,31.144674062728882
10,0.054167632050812244,100,0,0,0.0,8,92,-1265.7599999999995,0.001,33.87166500091553
11,0.05415994741022587,100,0,0,0.0,9,91,-1263.6199999999994,0.001,36.524375200271606
12,0.05416277915239334,100,0,0,0.0,7,93,-1265.1399999999994,0.001,39.20644402503967
13,0.05416180841624737,100,0,0,0.0,5,95,-1265.1899999999991,0.001,41.876230001449585
14,0.05416392244398594,100,0,0,0.0,4,96,-1264.0699999999993,0.001,44.531182050704956
15,0.05416140645742416,100,0,0,0.0,6,94,-1265.4599999999998,0.001,47.27520513534546
16,0.054162236228585244,100,0,0,0.0,8,92,-1264.7799999999993,0.001,49.94434309005737
17,0.05416102558374405,100,0,0,0.0,4,96,-1262.1499999999994,0.001,52.60053610801697
18,0.054162759594619275,100,0,0,0.0,7,93,-1264.4399999999991,0.001,55.27925205230713
19,0.054161689803004266,100,0,0,0.0,6,94,-1263.7699999999993,0.001,57.92450213432312
20,0.05416418798267841,100,0,0,0.0,6,94,-1263.259999999999,0.001,60.634783029556274
21,0.054159671179950235,100,0,0,0.0,6,94,-1264.3499999999995,0.001,63.36653208732605
22,0.054163644015789034,100,0,0,0.0,7,93,-1265.239999999999,0.001,66.30214715003967
23,0.05416351202875376,100,0,0,0.0,8,92,-1264.2699999999995,0.001,69.25516104698181
24,0.054160419777035715,100,0,0,0.0,7,93,-1265.629999999999,0.001,71.9774899482727
25,0.05416327990591526,100,0,0,0.0,6,94,-1262.1699999999992,0.001,74.65442728996277
26,0.0541634464263916,100,0,0,0.0,6,94,-1266.209999999999,0.001,77.3707799911499
27,0.054159207567572594,100,0,0,0.0,7,93,-1265.2199999999996,0.001,80.04500007629395
28,0.05416505739092827,100,0,0,0.0,6,94,-1263.9799999999993,0.001,82.68410801887512
