epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.038061526296660306,100,0,0,0.0,7,93,-1266.5999999999995,0.001,3.3013722896575928
1,0.05417152486741543,100,0,0,0.0,13,87,-1266.489999999999,0.001,6.199749231338501
2,0.054165280386805535,100,0,0,0.0,10,90,-1265.2599999999998,0.001,9.779397249221802
3,0.05415989950299263,100,0,0,0.0,12,88,-1266.0599999999995,0.001,17.32201600074768
4,0.05416093271225691,100,0,0,0.0,10,90,-1265.0499999999995,0.001,20.461202144622803
5,0.05416092544794083,100,0,0,0.0,12,88,-1266.4099999999994,0.001,23.05007815361023
6,0.05416830603033304,100,0,0,0.0,9,91,-1264.7599999999993,0.001,25.655914068222046
7,0.05415840551257133,100,0,0,0.0,9,91,-1265.5499999999993,0.001,28.415475130081177
8,0.05415909983217716,100,0,0,0.0,12,88,-1265.8799999999997,0.001,31.036941051483154
9,0.05416552547365427,100,0,0,0.0,11,89,-1263.1999999999991,0.001,33.61182904243469
10,0.05416368156671524,100,0,0,0.0,5,95,-1266.8599999999997,0.001,36.327022075653076
11,0.054160881713032724,100,0,0,0.0,8,92,-1265.2599999999995,0.001,38.96764516830444
12,0.054162400327622894,100,0,0,0.0,10,90,-1265.8799999999997,0.001,41.69073510169983
13,0.05416141916066408,100,0,0,0.0,12,88,-1265.3899999999996,0.001,44.28489017486572
14,0.0541633353382349,100,0,0,0.0,7,93,-1266.6199999999994,0.001,47.10335421562195
15,0.05416201412677765,100,0,0,0.0,10,90,-1265.9399999999994,0.001,49.81053805351257
16,0.05416357379406691,100,0,0,0.0,9,91,-1265.2599999999998,0.001,52.41162919998169
17,0.05416139699518681,100,0,0,0.0,10,90,-1265.4699999999996,0.001,55.01026105880737
18,0.054163317121565344,100,0,0,0.0,3,97,-1266.6599999999994,0.001,57.669762134552
19,0.05416148509830236,100,0,0,0.0,7,93,-1265.4199999999996,0.001,60.29508304595947
20,0.054162296578288076,100,0,0,0.0,6,94,-1266.5599999999995,0.001,62.89708113670349
21,0.05416376661509276,100,0,0,0.0,9,91,-1265.7599999999993,0.001,65.62639212608337
22,0.05416177604347468,100,0,0,0.0,8,92,-1263.9699999999993,0.001,68.24849319458008
23,0.05416228175163269,100,0,0,0.0,6,94,-1264.369999999999,0.001,70.8270959854126
24,0.05416260085999966,100,0,0,0.0,4,96,-1266.5299999999993,0.001,73.47904014587402
25,0.054162191972136495,100,0,0,0.0,8,92,-1265.5999999999992,0.001,76.1232419013977
26,0.054162364006042484,100,0,0,0.0,8,92,-1264.6299999999992,0.001,78.71819019317627
27,0.054161820225417615,100,0,0,0.0,12,88,-1265.8599999999994,0.001,81.31312108039856
28,0.054162951409816744,100,0,0,0.0,7,93,-1264.999999999999,0.001,83.89911317825317
29,0.05416215140372515,100,0,0,0.0,6,94,-1266.6099999999992,0.001,86.54791116714478
30,0.054162424094974994,100,0,0,0.0,12,88,-1265.9699999999996,0.001,89.18968510627747
31,0.05416223280131817,100,0,0,0.0,13,87,-1267.4099999999992,0.001,91.80047726631165
32,0.05416249234229326,100,0,0,0.0,2,98,-1266.239999999999,0.001,94.41759920120239
33,0.05416226077824831,100,0,0,0.0,5,95,-1265.5199999999995,0.001,97.03728199005127
34,0.05416253123432398,100,0,0,0.0,5,95,-1264.83,0.001,99.6265389919281
35,0.05416229348629713,100,0,0,0.0,8,92,-1265.0099999999993,0.001,102.28249311447144
36,0.054162285551428796,100,0,0,0.0,11,89,-1266.2599999999995,0.001,104.89713931083679
37,0.054162443540990354,100,0,0,0.0,8,92,-1267.7099999999998,0.001,107.48501515388489
38,0.054162220172584055,100,0,0,0.0,12,88,-1264.7199999999993,0.001,110.06471228599548
39,0.05416250038892031,100,0,0,0.0,3,97,-1267.6199999999994,0.001,112.80316615104675
40,0.054162370264530184,100,0,0,0.0,13,87,-1266.5199999999995,0.001,115.39751124382019
41,0.05416236929595471,100,0,0,0.0,8,92,-1264.839999999999,0.001,118.14461898803711
42,0.0541624091565609,100,0,0,0.0,3,97,-1265.7599999999995,0.001,120.72302913665771
