Running experiment: baseline_01
training....
Epoch: 1/100 | Loss: 0.0096 | Trials: 37 | Win count: 0 | Win rate: 0.000 | Time: 54.5 seconds
Epoch: 2/100 | Loss: 0.0552 | Trials: 11 | Win count: 1 | Win rate: 0.000 | Time: 68.3 seconds
Epoch: 3/100 | Loss: 0.0483 | Trials: 10 | Win count: 2 | Win rate: 0.000 | Time: 82.6 seconds
Epoch: 4/100 | Loss: 0.0105 | Trials: 35 | Win count: 2 | Win rate: 0.000 | Time: 133.3 seconds
Epoch: 5/100 | Loss: 0.0862 | Trials: 15 | Win count: 3 | Win rate: 0.000 | Time: 152.6 seconds
Epoch: 6/100 | Loss: 0.0159 | Trials: 35 | Win count: 3 | Win rate: 0.000 | Time: 197.0 seconds
Epoch: 7/100 | Loss: 0.1518 | Trials: 24 | Win count: 4 | Win rate: 0.000 | Time: 227.5 seconds
Epoch: 8/100 | Loss: 0.1244 | Trials: 16 | Win count: 5 | Win rate: 0.000 | Time: 247.8 seconds
Epoch: 9/100 | Loss: 0.1343 | Trials: 17 | Win count: 6 | Win rate: 0.750 | Time: 269.6 seconds
Epoch: 10/100 | Loss: 0.1455 | Trials: 26 | Win count: 7 | Win rate: 0.750 | Time: 303.3 seconds
Epoch: 11/100 | Loss: 0.2744 | Trials: 7 | Win count: 8 | Win rate: 0.750 | Time: 312.4 seconds
Epoch: 12/100 | Loss: 0.2632 | Trials: 1 | Win count: 9 | Win rate: 0.875 | Time: 313.6 seconds
Epoch: 13/100 | Loss: 0.0229 | Trials: 34 | Win count: 9 | Win rate: 0.750 | Time: 356.7 seconds
Epoch: 14/100 | Loss: 0.1710 | Trials: 25 | Win count: 10 | Win rate: 0.875 | Time: 388.7 seconds
Epoch: 15/100 | Loss: 0.0618 | Trials: 33 | Win count: 10 | Win rate: 0.750 | Time: 7.18 minutes
Epoch: 16/100 | Loss: 0.2687 | Trials: 26 | Win count: 11 | Win rate: 0.750 | Time: 7.73 minutes
Epoch: 17/100 | Loss: 0.5081 | Trials: 2 | Win count: 12 | Win rate: 0.750 | Time: 7.78 minutes
